,player_name,pos,season,completions_y_pred_gbf,attempts_y_pred_gbf,passing_yards_y_pred_gbf,passing_tds_y_pred_gbf,interceptions_y_pred_gbf,sacks_y_pred_gbf,sack_yards_y_pred_gbf,sack_fumbles_y_pred_gbf,sack_fumbles_lost_y_pred_gbf,passing_air_yards_y_pred_gbf,passing_yards_after_catch_y_pred_gbf,passing_first_downs_y_pred_gbf,passing_epa_y_pred_gbf,passing_2pt_conversions_y_pred_gbf,pacr_y_pred_gbf,dakota_y_pred_gbf,carries_y_pred_gbf,rushing_yards_y_pred_gbf,rushing_tds_y_pred_gbf,rushing_fumbles_y_pred_gbf,rushing_fumbles_lost_y_pred_gbf,rushing_first_downs_y_pred_gbf,rushing_epa_y_pred_gbf,rushing_2pt_conversions_y_pred_gbf,receptions_y_pred_gbf,targets_y_pred_gbf,receiving_yards_y_pred_gbf,receiving_tds_y_pred_gbf,receiving_fumbles_y_pred_gbf,receiving_fumbles_lost_y_pred_gbf,receiving_air_yards_y_pred_gbf,receiving_yards_after_catch_y_pred_gbf,receiving_first_downs_y_pred_gbf,receiving_epa_y_pred_gbf,receiving_2pt_conversions_y_pred_gbf,racr_y_pred_gbf,target_share_y_pred_gbf,air_yards_share_y_pred_gbf,wopr_x_y_pred_gbf,special_teams_tds_y_pred_gbf,fantasy_points_y_pred_gbf,fantasy_points_ppr_y_pred_gbf,games_y_pred_gbf,tgt_sh_y_pred_gbf,ay_sh_y_pred_gbf,yac_sh_y_pred_gbf,wopr_y_y_pred_gbf,ry_sh_y_pred_gbf,rtd_sh_y_pred_gbf,rfd_sh_y_pred_gbf,rtdfd_sh_y_pred_gbf,dom_y_pred_gbf,w8dom_y_pred_gbf,yptmpa_y_pred_gbf,ppr_sh_y_pred_gbf,fantasy_points_proj,fantasy_points_proj/G,fantasy_points_proj/G_rank,fantasy_points_proj_rank
322,Brock Wright,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.31,0.42,0.0,0.0,0.0,0.1,0.03,0.0,12.66,9.76,124.69,0.83,1.22,0.02,47.54,135.79,8.05,0.78,-0.02,15.4,0.3,0.12,0.8,0.0,14.47,26.39,8.02,0.05,0.03,0.05,0.1,0.05,0.12,0.06,0.06,0.11,0.07,0.34,0.04,26.62,3.32,478.0,392.0
323,Kylen Granson,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-0.01,-0.02,0.0,27.14,21.75,244.69,3.46,1.19,0.25,101.33,190.28,12.83,3.53,0.04,31.21,0.91,0.26,1.71,0.0,30.8,60.22,9.84,0.05,0.01,0.1,0.09,0.07,0.09,0.07,0.08,0.11,0.09,0.54,0.06,63.88,6.49,281.0,226.0
324,Luke Farrell,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.01,0.06,0.0,8.54,8.48,79.22,1.91,1.2,0.02,49.07,130.49,5.16,2.0,0.12,9.63,0.29,0.19,0.64,0.0,20.02,27.44,5.1,0.04,0.02,0.04,0.08,0.05,0.12,0.05,0.07,0.13,0.09,0.41,0.05,25.29,4.96,371.0,398.0
325,Pat Freiermuth,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.06,0.28,0.0,0.0,0.0,0.0,0.01,0.0,41.35,61.65,354.12,3.65,0.45,0.5,334.38,238.97,21.87,3.2,-0.0,20.38,1.81,1.44,3.57,0.0,60.0,97.13,13.13,0.11,0.1,0.11,0.26,0.11,0.11,0.14,0.14,0.14,0.13,0.75,0.08,88.02,6.7,272.0,175.0
326,Kyle Pitts,TE,2024.0,0.04,0.3,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,1.47,0.15,0.05,0.0,0.0,0.0,0.05,0.19,0.0,0.0,0.0,-0.0,0.04,0.0,47.76,73.71,395.92,3.59,0.79,0.35,570.72,174.13,28.63,9.92,0.46,15.97,2.39,2.0,4.23,0.0,61.08,113.69,12.78,0.18,0.18,0.09,0.4,0.16,0.12,0.19,0.2,0.11,0.14,1.09,0.11,99.16,7.76,230.5,158.0
327,Tommy Tremble,TE,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.3,0.42,0.0,0.0,0.0,0.05,0.07,0.0,16.25,16.64,164.46,1.25,1.83,0.49,66.61,145.25,8.46,-8.31,0.13,11.86,0.6,0.25,1.11,0.0,23.42,38.16,7.82,0.06,0.04,0.05,0.14,0.06,0.15,0.06,0.08,0.1,0.08,0.44,0.04,34.31,4.39,407.5,341.0
153,Jayden Daniels,QB,2024.0,283.62,414.03,2743.94,20.13,9.11,41.86,330.37,4.79,3.34,3168.98,1294.81,132.94,-68.2,1.36,10.47,0.79,80.7,411.92,3.2,4.2,1.77,21.67,1.0,0.58,-0.02,1.53,0.0,0.42,0.0,0.0,3.86,-0.01,0.0,-0.76,0.57,0.02,0.02,0.02,0.08,0.0,192.8,168.07,14.09,0.0,0.0,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.14,236.71,16.8,59.5,24.0
154,Sam Hartman,QB,2024.0,88.31,157.97,437.14,6.9,5.51,7.92,40.11,0.57,1.08,888.54,369.25,19.54,-3.32,0.03,2.72,0.19,6.3,36.89,0.87,0.22,0.39,2.68,-2.1,0.32,-0.0,0.0,-0.01,0.0,0.0,0.0,1.36,-0.0,0.0,-2.98,0.41,0.0,0.01,-0.0,0.02,0.0,60.86,47.18,3.13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,43.57,13.92,91.0,301.0
155,Michael Penix Jr.,QB,2024.0,162.49,292.84,2171.45,24.03,7.75,16.21,139.26,4.51,2.41,2218.38,1044.42,94.45,-19.45,0.91,10.06,1.1,35.12,103.13,1.74,2.7,0.23,12.88,-1.7,0.09,0.02,1.0,0.12,0.0,0.0,0.0,-0.03,0.68,0.0,-0.04,0.0,0.0,0.02,-0.0,0.0,0.0,175.06,201.34,7.58,0.0,-0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,186.84,24.65,14.0,61.0
156,Devin Leary,QB,2024.0,0.16,0.5,-57.08,-0.36,-0.08,-2.91,-16.68,0.49,0.69,20.83,16.69,2.57,-4.55,0.05,0.32,0.01,0.34,-5.08,-0.06,-0.03,0.34,0.48,-0.33,-0.01,-0.0,1.0,0.0,0.0,0.0,0.0,-0.33,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.23,-0.53,0.21,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-5.6,-26.67,552.0,552.0
157,Drake Maye,QB,2024.0,267.21,447.24,2792.05,14.92,10.49,34.98,240.38,5.63,2.73,3354.84,1392.31,145.31,-32.99,0.79,9.09,0.9,53.42,329.42,2.57,2.82,0.62,20.33,7.1,0.03,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03,0.0,0.0,-0.8,0.0,0.0,0.0,-0.0,0.02,0.0,146.29,115.81,13.78,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,198.75,14.42,84.0,51.0
158,J.J. McCarthy,QB,2024.0,271.21,367.55,2659.23,18.26,10.73,29.03,227.04,2.83,1.15,2879.03,1260.18,130.73,-6.12,1.23,11.38,1.07,30.14,181.3,2.26,1.53,0.38,14.98,3.41,0.35,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,142.2,147.52,11.48,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,194.4,16.93,56.0,55.0
159,Joe Milton,QB,2024.0,9.24,14.72,115.68,0.23,0.37,0.67,6.33,-0.02,-0.07,119.41,55.18,9.51,-1.45,0.04,0.55,0.01,1.14,21.8,0.02,-0.01,-0.01,0.66,-0.12,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,3.42,0.21,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.63,36.32,5.0,522.0
160,Bo Nix,QB,2024.0,212.3,313.55,2448.77,20.79,8.75,37.0,170.62,3.79,3.7,3323.83,956.83,128.29,-12.32,1.4,8.82,1.5,63.4,237.17,1.89,2.97,0.67,20.3,6.71,0.32,-0.0,1.0,0.0,0.0,0.0,0.0,-0.98,-0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,0.0,162.46,164.47,11.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,201.13,18.28,40.0,49.0
161,Michael Pratt,QB,2024.0,1.68,5.17,34.01,-0.13,-0.05,1.28,8.01,-0.04,0.16,-55.8,-3.9,1.17,-8.51,0.0,0.62,-0.01,-0.22,3.29,0.2,0.04,0.06,0.47,-2.45,0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.54,1.88,1.62,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,1.55,538.0,540.0
162,Spencer Rattler,QB,2024.0,22.82,21.08,168.42,1.61,1.04,3.82,24.12,0.54,0.29,234.6,90.95,5.12,-5.57,0.01,3.01,0.12,5.15,8.97,0.08,1.81,0.0,1.67,-1.76,0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,17.09,7.49,3.58,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10.71,2.99,495.0,504.0
163,Austin Reed,QB,2024.0,7.81,37.47,128.32,0.93,1.31,1.36,7.56,0.19,0.33,119.54,71.79,4.66,-13.1,0.04,0.75,-0.03,0.68,17.38,-0.02,0.16,0.03,2.38,0.39,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.83,0.79,0.72,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,8.41,11.68,131.0,520.0
164,Kedon Slovis,QB,2024.0,11.62,48.72,319.8,1.37,0.73,1.49,2.6,1.29,1.26,333.28,-0.29,15.08,-23.26,0.05,0.36,0.22,-0.97,26.06,0.08,0.3,0.31,1.07,4.24,-0.01,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,10.47,6.06,-0.24,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,17.35,-72.3,553.0,457.0
165,Jordan Travis,QB,2024.0,10.05,16.34,65.05,0.68,0.6,2.45,9.0,0.28,0.03,78.15,34.81,3.25,-26.09,0.08,1.08,0.02,5.86,43.01,0.26,0.11,0.18,1.89,-0.52,0.0,0.03,0.0,0.24,0.0,0.0,0.0,-0.01,0.1,0.0,-0.29,0.0,0.0,0.01,-0.0,0.02,0.0,7.36,6.65,1.25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,10.53,8.42,205.0,506.0
166,Caleb Williams,QB,2024.0,272.72,470.21,2846.32,14.54,10.42,37.27,287.54,5.53,2.4,3764.31,1301.52,155.52,-25.3,1.25,11.1,0.94,66.96,333.59,2.17,3.11,0.57,21.56,8.74,0.0,-0.01,1.0,-0.02,0.46,0.0,0.0,-0.02,-0.01,0.0,0.79,0.0,0.0,0.01,0.0,0.01,0.0,145.89,129.4,12.66,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,201.97,15.95,67.0,48.0
187,Isaiah Davis,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,6.84,20.4,0.03,0.02,-0.0,1.26,-0.22,-0.01,1.24,0.0,6.41,0.05,-0.01,0.01,-0.74,8.33,0.44,-0.79,0.0,0.27,0.04,-0.0,0.06,-0.0,3.69,5.12,0.8,0.01,-0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,4.59,5.74,325.5,532.0
188,Sevarian Edwards,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.81,-7.61,0.02,-0.04,-0.07,-0.02,-0.29,-0.0,1.25,0.0,2.45,0.0,-0.01,-0.01,0.43,8.03,0.04,0.07,0.0,-1.39,0.03,0.0,0.05,-0.0,2.07,2.34,0.46,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.37,0.8,541.0,543.0
189,Franklin Gore,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.44,6.01,0.09,-0.0,-0.01,0.15,0.52,0.0,0.27,0.0,4.89,0.01,-0.01,-0.01,1.04,3.97,0.08,0.51,0.0,-1.97,0.03,-0.0,0.04,-0.0,4.02,7.84,0.2,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.04,0.01,1.97,9.85,166.5,542.0
190,Dylan Laube,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-2.79,0.55,-0.43,-0.08,-0.0,-1.18,-5.68,-0.01,1.73,0.0,-17.12,-0.12,-0.02,0.01,-1.3,33.21,-0.53,-1.37,0.0,-0.25,0.06,-0.02,-0.05,-0.0,-18.8,-34.26,1.08,-0.0,-0.0,-0.04,0.0,-0.01,0.0,-0.02,-0.02,-0.0,-0.01,-0.1,-0.01,-4.88,-4.52,547.0,551.0
191,Jaden Shirden,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-5.05,-9.88,-0.05,-0.15,-0.11,-0.77,0.34,-0.01,2.01,0.0,16.91,0.38,-0.01,-0.01,8.44,43.92,2.99,-0.19,0.0,-3.3,0.12,0.01,0.15,-0.0,2.91,7.56,2.17,0.01,0.0,0.07,0.03,0.01,0.03,0.03,0.02,0.05,0.04,0.14,0.01,5.06,2.33,523.0,529.0
444,Rasheen Ali,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,20.28,87.27,1.43,0.28,-0.03,4.64,-1.53,0.0,3.53,37.99,14.17,0.16,-0.01,-0.01,-1.1,23.02,1.32,0.19,0.0,-1.7,0.12,-0.02,0.16,-0.0,8.03,14.08,3.49,0.02,-0.0,0.06,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.14,0.03,24.2,6.93,260.0,411.5
445,Braelon Allen,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,49.13,266.59,1.37,0.53,0.42,11.3,-5.61,-0.01,11.42,30.0,97.31,0.13,-0.0,-0.0,7.46,114.05,4.94,0.2,0.0,1.12,0.34,0.03,0.75,-0.0,29.62,51.43,9.23,0.05,0.0,0.09,0.06,0.03,0.02,0.03,0.03,0.03,0.03,0.21,0.05,58.25,6.31,288.0,242.5
446,Emani Bailey,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-14.75,-101.99,-0.18,-0.07,-0.03,-2.68,1.64,-0.0,-1.11,25.0,-8.89,-0.12,0.02,0.02,-7.76,-4.57,-0.52,-0.78,0.0,-0.42,-0.06,-0.02,-0.05,-0.0,-5.44,-4.72,-1.11,-0.0,-0.0,-0.01,-0.01,-0.0,-0.01,-0.0,-0.01,-0.01,-0.0,-0.05,0.0,-14.98,13.5,97.0,553.0
447,Trey Benson,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,76.69,353.98,3.89,0.31,0.23,19.23,-11.19,0.0,15.87,24.0,141.37,0.56,0.01,-0.05,0.41,116.65,5.72,-0.73,0.0,-1.01,0.78,0.03,1.18,-0.0,78.58,86.23,12.18,0.06,0.0,0.14,0.1,0.05,0.03,0.04,0.05,0.05,0.07,0.43,0.14,96.14,7.89,221.0,161.0
448,Jonathon Brooks,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,141.6,721.34,2.97,0.55,0.24,33.92,-10.73,-0.0,26.16,29.01,197.27,0.73,0.2,0.05,-2.9,189.08,7.61,-4.99,0.0,29.94,1.17,-0.01,1.65,-0.0,107.21,154.09,14.12,0.07,-0.0,0.16,0.11,0.06,0.04,0.05,0.05,0.04,0.07,0.52,0.12,146.87,10.4,154.5,102.0
449,Blake Corum,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,33.78,215.56,0.72,0.37,0.87,7.81,-4.24,-0.01,27.51,0.0,163.53,0.52,0.23,-0.0,22.13,217.2,7.98,0.77,0.0,-5.39,1.25,0.06,1.92,-0.0,68.71,98.03,5.72,0.07,0.01,0.14,0.13,0.07,0.03,0.05,0.06,0.05,0.06,0.43,0.09,65.51,11.45,134.0,224.0
450,Re'Mahn Davis,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,52.07,193.2,0.97,0.43,0.24,11.51,-7.54,-0.0,13.22,0.0,107.07,0.27,0.05,-0.0,7.85,92.35,4.39,-0.58,0.0,-4.52,0.53,0.02,0.69,-0.0,37.56,42.61,9.8,0.05,-0.0,0.09,0.07,0.04,0.01,0.04,0.04,0.03,0.04,0.28,0.07,51.31,5.24,355.0,269.0
451,Audric Estimé,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,91.7,381.36,1.22,0.34,0.24,24.16,-5.41,0.04,12.92,0.0,72.38,0.89,0.05,0.32,-3.71,122.58,5.08,1.61,0.0,-13.45,0.45,-0.05,0.74,-0.0,53.63,72.89,11.14,0.04,-0.0,0.08,0.05,0.03,0.02,0.03,0.03,0.03,0.03,0.22,0.07,78.24,7.02,254.5,196.0
452,Isaac Guerendo,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.13,0.83,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,33.4,406.53,3.17,0.3,0.4,21.44,9.15,0.01,7.91,23.97,35.82,1.46,0.02,0.14,-1.22,45.53,3.07,0.01,0.0,16.85,0.07,-0.02,0.43,0.0,78.41,67.22,6.09,0.05,0.0,0.06,0.05,0.03,0.07,0.03,0.04,0.06,0.04,0.15,0.06,87.38,14.35,86.0,177.0
453,George Holani,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,9.57,48.58,-0.02,0.21,0.06,1.89,-2.44,-0.0,3.14,0.0,36.24,0.07,0.02,-0.03,-2.13,30.28,1.16,-0.63,0.0,-2.04,0.15,-0.02,0.18,-0.0,6.82,13.4,1.94,0.01,-0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,11.62,5.99,305.5,500.0
454,Bucky Irving,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,161.43,614.24,2.68,1.33,0.76,37.53,-11.24,-0.01,30.46,63.83,219.44,1.68,0.17,0.11,113.43,227.05,14.34,2.72,0.0,21.49,1.65,0.33,2.51,0.0,99.57,139.58,13.09,0.08,0.03,0.12,0.19,0.09,0.1,0.09,0.09,0.08,0.1,0.69,0.11,148.3,11.33,136.0,99.0
455,Dillon Johnson,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4.08,73.17,0.37,-0.03,0.17,3.51,3.13,-0.0,2.65,25.0,14.69,0.35,0.03,0.09,5.07,12.61,0.68,1.63,0.0,-2.8,0.27,0.02,0.4,-0.0,12.8,7.42,-0.97,0.01,0.0,-0.0,0.01,-0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.02,16.27,-16.77,550.0,467.0
456,Isaiah Johnson,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,6.35,48.05,0.05,0.09,0.25,2.09,-2.63,-0.01,-0.42,10.0,7.98,0.13,-0.01,-0.04,-3.61,5.03,0.58,-0.21,0.0,3.08,0.07,-0.01,0.02,-0.0,5.85,9.74,2.26,0.02,0.0,0.04,0.03,0.01,0.01,-0.0,0.01,0.01,0.01,0.07,0.03,7.5,3.32,478.0,523.0
457,Jawhar Jordan,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4.55,0.88,0.04,-0.15,-0.08,1.35,-0.54,0.0,4.08,25.0,31.9,0.01,0.01,-0.0,-5.92,41.12,1.64,-3.87,0.0,11.87,0.21,-0.04,0.33,-0.0,5.21,12.42,5.54,0.04,-0.0,0.05,0.05,0.03,0.01,0.02,0.02,0.01,0.02,0.19,0.02,7.33,1.32,539.0,524.0
458,Tyrone Tracy Jr.,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,60.34,0.04,0.17,0.04,1.37,-3.27,0.03,8.21,0.0,-1.63,0.18,0.05,0.04,-4.71,37.51,1.43,1.07,0.0,-1.93,0.36,-0.01,0.37,-0.0,-10.07,-5.26,4.14,0.01,-0.0,0.0,0.01,-0.0,0.01,-0.0,-0.0,0.0,0.0,-0.01,0.03,12.46,3.01,494.0,495.0
459,MarShawn Lloyd,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,71.18,410.37,2.15,0.97,1.25,25.85,-8.94,0.48,21.95,17.97,289.5,1.13,0.04,0.07,16.07,183.54,9.88,3.47,0.0,4.81,1.01,0.09,1.61,-0.0,84.98,126.39,9.52,0.06,0.01,0.11,0.11,0.07,0.03,0.04,0.06,0.06,0.06,0.39,0.07,117.14,12.3,121.5,132.0
460,Jase McClellan,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,29.23,95.39,0.84,0.23,0.13,5.26,-3.69,0.47,3.71,17.03,44.36,0.09,0.27,0.32,5.31,32.86,1.77,1.74,0.0,0.21,0.15,-0.03,0.25,-0.0,17.45,16.95,7.01,0.02,-0.0,0.05,0.02,0.02,0.0,0.03,0.02,0.02,0.02,0.14,0.04,24.92,3.55,464.0,404.0
461,Kendall Milton,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,10.67,39.49,-0.01,0.05,0.03,2.23,0.9,-0.01,-1.74,0.0,-26.27,-0.15,-0.03,-0.01,-6.81,-16.95,-1.06,0.36,0.0,-0.98,-0.05,0.0,-0.02,-0.0,0.28,-2.61,0.33,-0.0,-0.0,0.01,-0.0,0.0,-0.01,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.02,0.05,544.0,544.0
462,Keilan Robinson,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23.81,225.51,1.1,-0.03,-0.24,9.48,1.04,-0.0,8.58,8.97,153.48,0.96,0.11,0.11,10.97,103.25,4.29,4.71,0.0,33.76,0.53,0.05,0.85,0.04,40.59,51.68,3.6,0.04,0.0,0.09,0.1,0.04,0.06,0.04,0.04,0.05,0.05,0.36,0.05,61.48,17.08,53.0,233.0
463,Cody Schrader,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,3.74,14.6,0.41,0.26,-0.01,5.52,-5.73,0.01,2.15,25.0,15.84,-0.02,-0.01,-0.02,-18.43,-5.29,0.34,-0.41,0.0,-0.92,0.09,-0.03,-0.02,-0.0,3.09,4.2,-0.57,-0.0,-0.0,0.0,-0.0,0.0,0.01,0.0,0.0,-0.0,0.0,0.0,-0.0,9.19,-16.12,549.0,517.0
464,Will Shipley,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,42.52,157.93,0.96,0.32,0.08,7.45,-3.68,-0.01,11.51,37.98,70.59,0.11,0.07,-0.0,8.56,52.14,1.96,-1.73,0.0,0.32,0.41,-0.01,0.44,-0.0,21.02,20.78,4.44,0.06,-0.0,0.12,0.14,0.07,0.02,0.05,0.04,0.06,0.05,0.23,0.04,39.24,8.84,195.0,317.5
465,Kimani Vidal,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,41.14,270.17,2.09,0.27,0.25,13.63,-1.19,-0.0,6.92,22.01,67.4,0.29,0.09,0.15,-5.56,93.6,3.34,1.26,0.0,4.15,0.47,-0.02,0.29,0.0,17.18,33.05,7.14,0.05,-0.0,0.08,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.2,0.06,59.22,8.29,210.0,239.0
466,Michael Wiley,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,5.71,7.86,-0.03,0.07,0.0,1.52,-1.63,0.0,3.13,0.0,37.79,0.14,0.0,-0.01,2.56,28.86,1.27,0.69,0.0,-1.49,0.15,0.01,0.17,-0.0,5.38,7.27,1.63,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,8.12,4.98,368.0,521.0
467,Miyan Williams,RB,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,9.68,-6.06,0.34,0.54,0.42,3.21,-5.91,-0.01,0.23,4.0,1.55,0.03,-0.03,-0.02,-4.24,15.42,0.54,-0.15,0.0,-0.0,-0.05,-0.02,-0.05,0.0,-3.39,-5.26,0.32,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.01,-0.0,2.83,8.84,195.0,538.0
