,player_id,name,position,age,draft_year,completions_y_pred_gbf,attempts_y_pred_gbf,passing_yards_y_pred_gbf,passing_tds_y_pred_gbf,interceptions_y_pred_gbf,sacks_y_pred_gbf,sack_yards_y_pred_gbf,sack_fumbles_y_pred_gbf,sack_fumbles_lost_y_pred_gbf,passing_air_yards_y_pred_gbf,passing_yards_after_catch_y_pred_gbf,passing_first_downs_y_pred_gbf,passing_epa_y_pred_gbf,passing_2pt_conversions_y_pred_gbf,pacr_y_pred_gbf,dakota_y_pred_gbf,carries_y_pred_gbf,rushing_yards_y_pred_gbf,rushing_tds_y_pred_gbf,rushing_fumbles_y_pred_gbf,rushing_fumbles_lost_y_pred_gbf,rushing_first_downs_y_pred_gbf,rushing_epa_y_pred_gbf,rushing_2pt_conversions_y_pred_gbf,receptions_y_pred_gbf,targets_y_pred_gbf,receiving_yards_y_pred_gbf,receiving_tds_y_pred_gbf,receiving_fumbles_y_pred_gbf,receiving_fumbles_lost_y_pred_gbf,receiving_air_yards_y_pred_gbf,receiving_yards_after_catch_y_pred_gbf,receiving_first_downs_y_pred_gbf,receiving_epa_y_pred_gbf,receiving_2pt_conversions_y_pred_gbf,racr_y_pred_gbf,target_share_y_pred_gbf,air_yards_share_y_pred_gbf,wopr_x_y_pred_gbf,special_teams_tds_y_pred_gbf,fantasy_points_y_pred_gbf,fantasy_points_ppr_y_pred_gbf,games_y_pred_gbf,tgt_sh_y_pred_gbf,ay_sh_y_pred_gbf,yac_sh_y_pred_gbf,wopr_y_y_pred_gbf,ry_sh_y_pred_gbf,rtd_sh_y_pred_gbf,rfd_sh_y_pred_gbf,rtdfd_sh_y_pred_gbf,dom_y_pred_gbf,w8dom_y_pred_gbf,yptmpa_y_pred_gbf,ppr_sh_y_pred_gbf,scrimage_yards_y_pred_gbf,scrimage_touchdowns_y_pred_gbf,fantasy_points_proj,fantasy_points_proj/G
2791,00-0035228,Kyler Murray,QB,26,2019.0,89.97785561985012,155.7834136282257,970.5019974236109,11.338468686534561,3.8684742656283166,15.05835277001583,135.90020148771657,2.1619515081628458,0.32338023155056095,1569.7080416825513,418.33690212212736,48.84877995099153,9.974046535434924,1.9942702940996675,7.486526805913629,0.4357773272816894,40.47443708678151,274.27865259127685,1.7304990562642377,2.558190315316609,0.3975231923938641,19.26256927706839,12.177743958237292,0.0877270061939803,0.4822828409875476,-0.18833106873406,21.464694458285603,0.16063191771927404,0.07153853441142306,-0.003920822389618469,-0.14793653487545158,9.29214583740084,-0.02231527500023466,0.5938416798071937,-0.0014803680064470908,0.18098411327452785,0.00595547265244107,-0.0063789080906495686,0.06911994291986034,1.30215010354617e-09,122.05570086707345,72.32311902860663,8.22189587683106,0.0020118047191004405,-0.003573385888744664,0.0033026359438896357,0.0011961198541791803,0.0018917859323589893,0.0066541581608832185,0.00036625669818705464,0.00376395027972,0.010807893831531306,0.00021448822260036683,0.012604388069468656,0.18023162312716462,295.74334704956243,1.8911309739835118,125.69631197495198,15.287996084839587
2794,00-0035229,T.J. Hockenson,TE,26,2019.0,-0.0004784362687483102,0.028712509124378137,-0.26712431206928205,0.003938046264639002,0.007367527363240133,0.00042601161648464665,0.017109191286345526,-0.00017040542629413562,-0.0007149252933252439,0.632140496659768,0.08512642347988984,0.029556542229223087,-0.13588824604961766,0.0008986854995094293,0.002284615803369186,-3.1769217456710984e-05,0.22683092320103573,4.0840215144257135,0.012392752968986277,-0.01158333456117552,-0.0016897637412263335,0.5448255752391894,0.9776125813499156,-0.0002980707170405932,68.18731421474136,99.98207139943835,658.6739781112238,3.435943141577032,0.42594551451927865,0.20224450688176548,672.4277133169195,271.79038374501175,34.267706491856146,6.904406801400725,0.3197340599523601,13.959311590646701,2.905917975209997,2.6577932884003475,6.695650445767862,1.30215010354617e-09,94.51237634787142,172.20551400630342,13.789457464517056,0.19223680747153954,0.19844286371155243,0.16755589948996322,0.407825713312821,0.1687063451308866,0.17006147053341222,0.18281797093923471,0.15709456262194996,0.22408832914919183,0.19369542738221943,1.3112916844672557,0.1362640874995561,662.7579996256495,3.4483358945460183,138.48330452713344,10.042694201963913
2797,00-0035243,Miles Sanders,RB,26,2019.0,1.5780945800810335,4.207653171931911,6.416600707735507,0.4136004098695526,0.03949527639495669,0.7524046210624723,1.3446178375673647,-0.006549266330932907,-0.009398487322681552,75.37461529764862,8.802899545854858,1.4618736220295465,0.11182081526122509,-0.0006691771005631975,0.4669439609481092,-0.030135325373024033,141.86856519294128,492.22767444809375,4.144977448556312,0.44389702933427405,0.8180914604893879,20.5053818573064,-18.871378654762367,-0.001799589748729493,28.779427528038813,33.808447731988494,218.79831868213512,0.2497529645804365,0.33377587080417925,0.22050274676168383,15.402338751433163,212.98289388883518,6.489574805114546,1.1106687525635568,0.014523177526404628,24.591419267611172,1.019806303763395,-0.08545254772760653,2.1484685336994107,1.30215010354617e-09,57.89175512919701,69.37725924257781,10.833687619483552,0.0691191587503705,-0.0023813533789642325,0.13906129502657028,0.11940085461701548,0.048556007076180574,0.02007131818780947,0.04703565434628629,0.05040267410493444,0.04982526813587658,0.053510597562196685,0.42691206302615253,0.09559015202213242,711.0259931302289,4.394730413136749,125.41763764918674,11.576634111512758
2799,00-0035249,Josh Oliver,TE,26,2019.0,0.007261364969178725,-0.40505043707636057,-0.696648714486297,-0.01012124348710272,0.009074550072682564,0.001261015264041221,-0.07191430273353903,0.0003620911113259213,0.0003522853427698164,-1.1024324900903812,-0.28341562801169606,-0.04322612533730067,0.007670233525453793,-0.0018420729987330517,-0.003382269724989734,-5.999591079952497e-05,0.5677385827833085,2.0299058384788324,0.14083126865125,-0.012656952394392372,-0.00017283686441196851,0.14272997711602853,-0.08110642922886348,0.0002199447429483871,14.81542043061018,16.617062896277993,184.00323465014486,1.1071358150653245,0.410980056409819,0.17704566331444352,83.10315873012405,131.3384904648476,7.104776695639639,3.914154893312052,-0.007334769341983261,14.46250284296397,0.612265356869005,0.395847613580211,1.6026057921897734,1.30215010354617e-09,33.25983848216698,60.49197521434989,9.370391831178146,0.060323810521520936,0.035009910301828075,0.08010122988766182,0.10473140272371777,0.06829308981467057,0.09002456066813368,0.05353722025607474,0.05219177439899123,0.055233833775972165,0.06647152476954733,0.4338620917787494,0.05154539321351197,186.0331404886237,1.2479670837165746,36.441816088570526,3.889038659762072
2802,00-0035250,Devin Singletary,RB,26,2019.0,-0.10257725843902021,0.23788485123137243,-0.039584976985746576,0.13525980860627693,0.035154978742546916,1.4857961237475098e-07,0.2889186294258935,-0.00311511217120424,0.029351817053236025,1.0051639480806702,0.10483934868135822,-0.132767873755922,0.008256306325669517,0.0046460391358324,0.005299511420971365,0.012129460292007914,180.46096062965114,641.0392803139864,6.526271026487363,0.9653407333561733,0.9360065400303426,34.41830776553967,-8.987502031578268,-0.008181690802239969,13.700149790851924,21.25995920302212,111.01183510658153,2.093831783869743,0.41208537033358444,0.039182882645349894,33.21202668969053,141.79681288634902,5.690975219545627,0.2379158192641103,-0.05357967640467739,27.851963269039132,0.6931860233866503,0.5060029518053721,1.6098005041948253,1.30215010354617e-09,71.46069398484082,130.0393530621632,12.34165861097488,0.06438786055319666,-0.0006998176711438192,0.07112641015965172,0.06496429583896976,0.021834954467988842,0.0777127115280898,0.047372125493197546,0.05162586953826838,0.07542316065952144,0.05356667820405599,0.21847907369293157,0.09977533529015498,752.051115420568,8.620102810357107,151.82287116424342,12.301658630326575
2805,00-0035259,Trevon Wesco,TE,28,2019.0,0.36227309397637386,-0.8100760870924268,0.07306005835629506,-0.020684102550592155,-0.009266651284151748,-0.001507252617675846,-0.2534138686975127,-0.0030098891062572946,0.0007073995732894217,-1.2893424913644826,-0.6195617924666006,0.09331296811554333,-0.144079132467715,-0.00046260573205802915,-0.029284184192470353,-0.00043093995183450144,1.6201945448807302,-5.330962733655905,0.1574001312902158,0.05778678797310296,0.019173600925075914,0.4494583677530937,-0.5809844926548317,-0.0012390116571043474,4.19239905698197,6.188031738463795,62.136178029161705,0.48432047771634656,0.29287349931705975,0.049410172473678,-17.82947632432504,21.611076737651402,1.813166799839452,0.048312187589031406,0.0028359187663642496,2.803615964762373,0.11111369364600227,-0.004307597090611972,0.08752605760527503,1.30215010354617e-09,17.634896715729255,14.974830233459578,6.075729027336642,0.03629714321248097,0.015733715416575998,0.038415675097027854,0.06806720298361373,0.01994364046368946,0.03936136133293258,0.029319979384977615,0.04577385986831726,0.050281252678866864,0.04255429613958809,0.10674219080443598,0.046061482557650274,56.8052152955058,0.6417206090065624,12.284881645490064,2.021960095688347
2808,00-0035261,Tony Pollard,RB,26,2019.0,0.21679571919292343,0.05523669300426985,-7.163691038286558,-0.061725422090635806,0.2283467973076088,-0.20422117182128494,-1.300537707001437,-0.014949291752791785,-0.0026968091168872938,2.6225534053268733,-15.467029044799727,-0.2821922111623736,-0.4353595297975267,-0.02273143058800697,-0.1547065265739991,-0.018088196494294738,172.59958111819864,695.6037528190014,4.337067979015675,1.024330283216676,0.5929539706497537,42.600717465819024,-15.580141371710134,-0.0005281601357246546,35.28012680494692,43.421138879113926,121.38453248306058,0.6916830734029522,0.29826498546425256,0.1312379520325094,-6.008008819841221,320.1706866463531,11.17750358583993,-0.37864794394878415,0.13038662266444273,6.8814037243035235,1.1788620359731068,0.03750542912985518,0.9969787856014374,1.133021248650427e-09,121.92294161349345,144.83293551257654,12.72710808702828,0.07708960756483382,0.006595781621592286,0.1500582399710506,0.1317262154532242,0.0568244366392426,0.1126260976832718,0.08124367528222876,0.0804533401076131,0.07315069483817133,0.05654732050728502,0.3565186026430967,0.12167195541889894,816.988285302062,5.028751052418627,153.59653514217106,12.068455307511664
2812,00-0035289,Gardner Minshew,QB,27,2019.0,72.30542500633837,147.56058149419863,611.142999451112,4.108444356012303,5.694412359283774,7.448922765837923,50.00436145027363,1.418693001936501,0.5366983918016378,1149.6443673907606,362.9445873934753,35.55146786493647,-5.563219610280379,0.6412568800704397,4.114800489178296,0.5216242595396358,7.314586560028518,29.481089313542398,0.16934417905287005,0.6470800124491694,0.07148196664917972,4.26378522761046,-0.41728149991982966,-0.0058367703470630925,0.8722874336114674,-1.0065631708347893,17.325359038464047,0.11544956965865708,0.08368926780453509,0.024136306123992656,-4.734681681494111,12.71871545656546,-0.07651872278569696,-0.39732091172969003,-0.006342213774004263,0.7468759920794282,-0.023147682852468425,-0.008157184382434277,0.06704072447038018,1.30215010354617e-09,92.8573794821596,80.41006746190965,11.799594105667188,0.002712320176698795,-0.0036076425621858203,0.00457440851347972,0.00525621842882133,0.0015035899403517314,-0.002558100574296109,-0.00020284298032327005,-0.0024322029925311897,0.006667755140186783,-0.0011132566396279816,0.005865437454249031,0.13509687813916915,46.80644835200644,0.28479374871152713,36.89790736604191,3.1270488658860174
2814,00-0035291,Trayveon Williams,RB,26,2019.0,1.7834707711993458,0.16250158589323618,3.0328989292133914,0.007016669606675708,-0.04647550528918771,-0.019031212330640503,0.36666766780809246,0.07140470333587691,-0.0009693825731088539,-1.737923770278703,-0.07962966798340183,0.23244796326461048,-0.10495143297412846,-0.0007441166717803669,-0.40415543970556794,-0.007767354219062049,6.853378234557029,-0.8541434693920542,0.6346972309351331,0.052515784679504005,0.10844161489108563,1.4593533789190873,-0.29334842794178123,-0.004234385612458026,3.478146568479308,5.348602140606867,86.38960876425305,0.24611052020305046,0.4396124889378117,-0.01177784868557416,-18.315293731992444,50.04520010776077,0.7028579778388272,1.6725158716678732,-0.008073252084552172,13.367676778818117,0.025113495945326723,0.02938356401172298,0.03157584197633928,1.30215010354617e-09,9.381386057885388,18.483176588009858,5.343662834499557,0.042724472213247544,-0.0015229840929696804,0.06269594786024268,0.06967088526619167,0.022146254716811437,0.06861191160867132,0.006115743271049919,0.008035159445166484,0.05862060257361794,0.038230587615237135,0.22756719436223785,0.039983959497290486,85.535465294861,0.8808077511381835,16.224043547009167,3.0361278489099464
2817,00-0035298,Scotty Miller,WR,26,2019.0,0.07613182084835016,0.04772280026836146,0.8309454675580384,-0.013560358877455471,0.011114807926970926,0.004708683485200481,0.06350416409245767,-0.0003729110549262881,0.001717448891273077,-1.1467582732256374,0.547077974131351,-0.006880272810780834,0.0023826313328399974,-0.002261785413981831,-0.004464515842046068,0.0013281240975620229,1.8860792397837371,3.025366222573145,-0.011459699572981683,-0.0033047587277908077,-0.007836183847430215,0.2677721881342737,-0.44816174926278124,8.9162286892153e-05,8.515208789367327,6.338664305489567,110.60935754116151,0.07945546802501904,0.4624078671502636,0.18269778794341868,108.18995044097889,50.78493880856006,3.2413304478697365,0.4689486764376068,0.001416313199944633,5.900012549740696,0.23286232614472283,0.560395926408674,0.47885965681465,1.30215010354617e-09,21.02625444297583,31.569418649203556,6.981756255661989,0.06984725591322938,0.08695898252577221,0.05331969227425417,0.1710518990597085,0.06394655693835646,0.07913102756306126,0.052162388459494766,0.08686721765056142,0.06721478519625372,0.06986737697946747,0.4388955909209668,0.05292982831942494,113.63472376373466,0.06799576845203736,17.103369272327036,2.4497230562090637
2822,00-0035329,Donald Parham,TE,26,2019.0,-0.008536798711884638,-0.03265480773883685,1.5030211850625061,-0.009647055773631043,0.024228505741938317,0.0005065993449566445,0.02722237690054423,-4.0074988614361554e-05,0.00019320939914595353,-0.4258776557764118,-0.07843669857329574,-0.017491959857357787,-0.0015927926651953374,0.0009536960442038461,0.026230115919994586,-3.7679054289171624e-05,-0.6748353032262707,8.979852466542429,-0.0025249459022281297,-0.009583491939417247,-7.619249585020701e-05,0.42464587395549114,0.7105441467619179,2.729165554746494e-05,14.746536405264107,22.020242269451074,213.30377495787332,1.4526539184086527,0.12329656012003708,0.14809225529466144,145.63971323106205,133.44223551331018,9.687375255298077,8.375373783873291,-0.013764607540222356,20.200930257695507,0.758425168579785,0.5660597172940774,1.6496523054746077,1.30215010354617e-09,34.95547580631722,45.43311884025962,7.915351881524475,0.071564482974566,0.02970991802084487,0.08901554971418699,0.10994302520433037,0.08959821009696699,0.07406787942030708,0.08007236876452554,0.07817489771140679,0.07476420663978572,0.08305260285539688,0.5856335131385622,0.05466274357983073,222.28362742441576,1.4501289725064246,43.04398686918106,5.438038322674154
2824,00-0035341,Trenton Irwin,WR,28,2019.0,0.3029380829502903,-0.02609370355624678,2.035369421304812,-0.022510513298121725,0.00381296767871687,0.03910183221981852,0.2716968415125013,-0.0012806263222112238,0.0038756827425994685,-1.3449804793660933,0.04650676590903455,-0.0322337862144828,-0.01764462563987334,0.0006462023445700095,-0.019356183450405975,9.982615469238694e-05,-0.37918005498584206,-1.7271389009921003,0.2538687302350174,-0.014994943276540548,0.00028368160076416014,0.135650208399441,-0.3398974838775186,0.00025531068525674476,23.495914435707263,29.718202108998682,272.4269705555686,1.283011162840487,0.2239562054560761,0.2214939084529883,228.76431474637403,88.43040188736343,10.208298199553356,-1.2886269531481922,0.02535419576068031,15.753447399654865,0.9084793997217715,0.8199003337791613,2.1692435334089843,1.30215010354617e-09,23.980807472227625,50.87498528221907,6.916745942456326,0.07735611342869139,0.12385966087880412,0.06300895743802346,0.23257001870988395,0.07519329221898749,0.08103779438636571,0.09088405839045771,0.08843374986871823,0.06335729948804097,0.06165482049294247,0.3862945595436847,0.05230297870435159,270.6998316545765,1.5368798930755043,52.81360762159979,7.635614790680635
2829,00-0035406,Lil'Jordan Humphrey,WR,25,2019.0,0.19292051789740855,-0.27271969500724336,0.5514021994577939,-0.008182999187393585,0.024086413870984008,-0.014597957771847336,0.19250205223008443,-0.009367074616523459,-0.00041002464615158324,3.0515531721778233,0.18412330568041949,0.09802824047567295,-0.05578833493002727,-0.0009727094656863435,0.010135861046880716,0.0009646025755778387,1.914645652728406,14.768951400263784,0.2682148963098985,0.028273235502378705,0.022189203034760976,1.6167007062462664,1.967499157282769,0.00019604543025613405,15.184086258613991,26.568207205217785,112.25939885076077,1.9833639986302165,0.15446987848166394,0.2203598072084228,96.30753288255647,92.55755769681464,7.896195447748298,3.8892465941896823,0.12998083640002017,20.4437031509563,0.791968295034347,0.550798794847099,1.3310769369602122,1.30215010354617e-09,39.17796287456039,56.18918192070838,14.135606480217264,0.06558882595607529,0.05055123380899691,0.05885469982408541,0.11901268682848712,0.051735310624421424,0.15919871320365092,0.04287410683979637,0.06993087641232079,0.13149329370285298,0.07472808114734204,0.26649938704449366,0.0633514289578826,127.02835025102456,2.251578894940115,38.344452093438306,2.7126145699585824
2832,00-0035414,Jalen Guyton,WR,26,2019.0,-0.005032153123484328,0.95656737714625,-0.5637678861174908,-0.01599056495998212,0.10162983808697336,0.1418171207517433,0.17556222382295925,0.009407675562341003,0.00013338475416575126,2.545975500505559,-0.27593483911689887,0.0015670521628173089,-0.049554186443271274,0.009651657797217526,-0.0049767672522086775,0.0006558544220765346,-0.32062872754942484,4.461413212577294,0.34237866799129457,-0.04282010549365724,-0.009208743017334015,0.6152624098898198,0.5344877782344112,-0.0005191869583779394,3.0744083809988343,8.828409630648794,95.47868735927439,1.6180959919307287,0.40695571261301927,0.10451883074767786,114.63672959693207,1.4688466982920838,5.456994199668237,-1.4269308001967906,0.22164239376379116,14.916462711874766,0.5161850299151264,0.49684801801742373,1.2659098367752326,1.30215010354617e-09,76.88900465476695,67.71289275113267,9.270582809593876,0.07369730568054417,0.07539124454274915,0.07731388407248868,0.14673846204771857,0.06421847132351549,0.06877514561917993,0.03473936588879132,0.049701024058750855,0.0786520300706798,0.061367581943477564,0.3400952026603804,0.06030636536451916,99.94010057185169,1.9604746599220233,26.034019208492982,2.8082397561403667
2834,00-0035500,Greg Dortch,WR,25,2019.0,0.1566728433334493,0.056179223593295254,2.008173073774813,-0.007104605430310022,0.004036961336064161,-0.16370131688831632,0.28962208025266245,-0.03534803643544622,0.00013605047766271402,0.2778268604510086,-0.35730072510065697,-0.040335736555586664,-0.05512418118922683,-0.007516016055845388,-0.3368994873168044,-0.009869326090501626,4.020548759532124,-16.66680080414957,-0.07906579082539007,0.03361406645021917,0.04105111685543467,1.544105294961842,-1.38996563745053,-0.0030658027921454173,32.13473824883907,35.14558882502489,260.68758200066094,1.1084491567453143,0.6409215193788493,0.5239332185285606,155.13018200179854,185.63186035741165,12.778681155321628,6.841596347979087,0.05797895543259548,18.20187009003463,1.020125496861939,0.5548561479311176,2.061156914481346,1.30215010354617e-09,30.572457430115268,45.68322083580785,7.755190298941318,0.10580097653982831,0.10204872369446615,0.11663520335324176,0.22053320886816738,0.09404564804666726,0.0776923032988082,0.09403890577217844,0.07959592055558941,0.11178815971110057,0.09697207550560522,0.6830625151655748,0.05544736625501318,244.02078119651136,1.0293833659199243,52.747593186787796,6.8015859254915405
2841,00-0035535,Darius Slayton,WR,26,2019.0,-0.13908777089441826,0.05522656580736122,-0.6038530121813672,-1.779458251029779,0.008628576530727343,-0.0161070126254069,0.018023263685878664,-5.1854232520903656e-05,0.0011604174844654165,1.6459491017081995,0.31372468925365393,0.10639946764934165,0.14801608274496197,-0.0006495200276765003,0.37824633008324293,-0.000438969704454011,0.08939265969631825,-5.601776937385057,0.35896177042314786,-0.019612077698676546,-0.02991724630734971,0.12315347610400983,0.5886910310476625,0.00022123191286797675,41.28222797094654,47.731113394534724,417.97178040132104,4.262487544497632,1.081603629975598,0.32816430372793476,508.06949159658,106.62315548374511,25.004683503961623,16.13600535854665,-0.16643839628274576,17.179036544792503,1.0350466992455285,1.9531926291677362,2.2447774319161438,1.30215010354617e-09,59.552157014897375,123.56919427523769,7.344151596532844,0.11666362424161413,0.24986308887521744,0.09202248069080832,0.3046069204918318,0.08071254199865924,0.1500645959145018,0.12495897843619239,0.08346597509875253,0.16705267355525322,0.0798117563619098,0.6554668384011554,0.08471277688443553,412.370003463936,4.62144931492078,93.31596142818624,12.70615947963826
2844,00-0035537,Ty Johnson,RB,26,2019.0,0.015394067117206957,-0.4477649118614597,0.6189150853259255,-0.001623716387029987,0.04083268983702238,-0.010725040273346614,-0.7768088316592868,-0.0023390668428695006,0.0007226042627358297,0.7377040488577703,0.21007087851550435,0.09577116482768105,-0.0621668452699517,0.0010498488606048447,-0.006664822711171358,1.4846881458316746e-05,24.36467177162628,115.88150915963402,0.6226142772349965,0.08906903785557412,0.12121184930105013,5.332006979514144,-9.230766166066925,0.0037890784843580974,16.186717359194578,21.270998170769555,162.3685326301364,0.33369000430201773,0.29101588145020746,0.21561519640114954,40.56253990639519,154.03396911784793,4.238768694461173,-1.2012725123117827,-0.05339597387905673,-2.6264483210791547,0.6576613231736368,0.1194770213643345,1.052075343745791,1.30215010354617e-09,48.432359410220755,59.56920723246281,11.213994773428523,0.048503192975250166,-0.003170350171494221,0.11188130729374916,0.10304813419726187,0.04138270761739395,0.02352524985958882,0.027621110551659122,0.036195599422115615,0.046461262555644714,0.03264987217097542,0.21604849524836148,0.06260233530275344,278.2500417897704,0.9563042815370142,45.55818499051019,4.062618710903983
2845,00-0035562,Jesper Horsted,TE,26,2019.0,-0.727734468258425,-0.2598181804488412,-1.6924301064870153,-0.08077933664151458,0.24418502545888818,0.2873382410534235,1.8188365335416201,0.006992831602369047,-0.0074766696930144705,-6.171566637608219,-0.6195617924666006,-0.018718189390943316,-1.1613586164455687,-0.002727293387463583,-0.2741386506917698,0.007015459310778997,1.6779713634660631,9.077585961144464,0.14879350748212414,0.0007869965022839446,0.021806043920673784,0.40502996038646677,0.17458972457394958,0.00010652599908980132,15.662831443464345,15.432785114066466,123.30631998503112,0.3115469305845081,0.3855890420640289,0.04535013018750106,196.7568791672081,22.53699598705679,4.8245387034007825,4.3266993628675445,0.38016666197609117,-0.3871598280386195,0.26013601000682823,0.5475583683586102,0.5216321425853029,1.30215010354617e-09,60.12755094509778,60.458150215079165,7.013946384975338,0.05711928731894837,0.03785547143735116,0.04769109680312843,0.11183157707616351,0.057995435039299735,0.056565810054417104,0.06861641311449723,0.054456452584679675,0.08662970602702048,0.06644779456791014,0.32262765845305547,0.08295545724380143,132.3839059461756,0.4603404380666323,25.869279037493246,3.6882630145146464
2847,00-0035567,Craig Reynolds,RB,27,2019.0,-0.20897283823283783,-0.08208394765597539,-0.8333319687226954,-0.01641834413193934,-0.02599487525653343,-0.0005183834159031138,0.048844098242055586,-0.00021176083840835228,-0.008190702440271773,0.9049912935749101,-0.1474319716650063,0.056525841227151596,-0.04358468330026329,0.0025971533641704855,-0.002315584029267489,0.0003082786722056878,25.86237225909308,99.5864528356988,1.2314433540278156,0.03224198067213132,0.0771071438413031,6.530622086515084,-3.39046384019081,0.001030833367063319,11.311918237532282,9.479726790789488,97.03197907955214,0.3036685788784933,0.24312457386235503,0.12730292423783923,27.309723451748624,68.38940443456906,5.615678293394685,0.4990669335183267,-0.02139871978107414,12.169235923651376,0.21111912681042042,0.1571025770762472,0.6310353799173177,1.30215010354617e-09,43.32269367943882,36.33958059812815,6.75636969841843,0.04008681148741462,-5.01866430045299e-05,0.07260777909212673,0.06275935247427648,0.029648660041081822,0.05651789360865043,0.030671686545198876,0.03721865515770282,0.05198533885127955,0.03310932363807479,0.20849832784660943,0.05411665211582997,196.61843191525094,1.5351119329063088,40.045629900751614,5.927092756650916
2848,00-0035593,Juwann Winfree,WR,27,2019.0,-0.8217997671574665,-1.6325822911814385,-6.677970482979141,-0.07911749003034499,0.01584687434289018,-0.1651173680215185,-0.9128722361423592,-0.009790466387453138,-0.00651862118122693,-13.310474058315844,-4.297894259201666,-0.010298389182218618,0.1072670080517027,-0.006141828112443755,-0.07609850173224103,0.004017765120524459,0.3409646649569913,4.811928479968225,0.1660623892321118,0.010498335732278187,0.012511677537307572,0.36872414222091987,0.5898540600722553,0.000554542690225577,1.6513628580665733,6.550250817803547,92.96053991171182,0.5773222407858908,1.0064639986850057,0.09981434306816492,124.8928273888515,5.096329751642842,-0.44308237459684396,1.8475111695691875,-0.03784233903581374,2.5871187424663167,0.18009688178118263,0.4722715933039562,0.19044842232318648,1.30215010354617e-09,11.736586202862062,8.171185025147656,5.57279091385881,0.024982906958388184,0.04490528775558766,0.04527296779062867,0.07995804878004836,0.0264433530737705,0.01513886296516485,0.025208662382271298,0.018996263751544038,0.013879512745010862,0.03732741342070654,0.1977744222498324,0.047095338234324796,97.77246839168005,0.7433846300180026,13.209826802244429,2.370414933277561
2851,00-0035594,Travis Homer,RB,25,2019.0,5.849058244281523,9.971605016603087,12.094516609757498,0.035439793518845575,0.042958554628639706,-0.25825180382398055,0.680908781825434,0.002522383914665935,-0.007972437933154952,9.885949596242414,29.728642944497036,2.7398718992450073,0.2664613165069196,0.010577528922805116,0.07455972078658492,-0.009525024022847911,31.825429186511045,108.43412305712374,1.027027403745285,0.20053442963470877,0.18288154984673768,6.44236148445138,4.034817176282006,0.08032143348784174,18.04571836476447,21.124476550960537,154.48627866680914,0.8765813234083634,0.13726824375892904,0.005393175756214086,190.13363206876798,117.37789933253693,8.864522764079648,-2.751914333962044,0.008393878462294066,5.989062546115709,0.9576695899096136,0.8650575094006612,1.7401445489475107,0.5222094687188888,48.38997442370757,42.929044425551474,8.423873202142678,0.08036774031304453,0.05777820788504882,0.07576308118852935,0.16351051649283913,0.07779216109098261,0.13889139256052002,0.05552419039523161,0.07571114980911997,0.12390483555493732,0.08316469363302557,0.7151863845958694,0.07617211295955782,262.92040172393286,1.9036087271536482,54.44693204096343,6.463408308082609
2856,00-0035628,D'Ernest Johnson,RB,27,2019.0,0.09652422681246339,0.11173543428926093,0.07831987824278011,-0.042856096035834935,-0.01417279141703713,0.018525932830305483,-0.45377218337527253,-0.007610654491443553,-0.004336512565795642,-1.8108767646457984,-0.3340210792623365,0.08078016345553637,-0.04094054291858789,-0.0028695250153773035,-0.07451616791219123,-0.000351041806961465,28.596811422639263,99.26993542668434,1.4253304584930333,0.23851854069687053,0.1644899790833932,14.128382683726306,-3.608501819348972,0.004456327935260455,21.66232348832852,18.232870065116035,211.27758328740907,1.3711209684372276,0.23172940449176113,0.021095433768358214,22.957294181227756,147.30788062286769,7.328268885999559,3.7439417344038155,0.051975427087591286,4.612130660938415,0.6464636742177167,0.14362354882616762,0.7959393917944072,1.30215010354617e-09,40.978209263277655,53.93652221416424,12.627820829077326,0.04655245601553555,0.000759016341023889,0.07413284385028351,0.07565358410240974,0.03341450924996876,0.18378931704770796,0.01419150098612139,0.03183756057074073,0.11199815078485899,0.07021286424214483,0.20971295645371704,0.09708165575993419,310.5475187140934,2.796451426930261,68.70732756899984,5.440948877797791
2859,00-0035631,Drew Sample,TE,27,2019.0,13.899711237054222,21.79947253205077,39.59261625133404,0.05456063532098524,0.08473124607332583,0.7424261867475854,4.517062481823903,-0.0008744400764928335,0.008081535323355959,94.5426420947661,56.85070260515854,5.6258694317010844,-0.035647544516448026,0.0288416026913709,0.3075703420314785,0.11607369919382635,-1.107748481417363,12.629249407843105,-0.26472785625785245,0.17057913543020095,-0.07427991274468564,0.9777561010950971,0.9836532357548029,-0.000348209608689455,8.572948718721124,14.699731412517025,146.73640166212482,0.9656442427705578,0.4844534867616527,0.06591055161537593,-6.37188059637089,43.87363388608178,4.142337383760328,4.548794673365741,0.07175686044622813,16.486674158449595,0.41777960081272264,0.034847801825113996,0.9175513750407236,1.30215010354617e-09,81.91618329053081,57.079885908033106,9.443729517470041,0.04358742023365067,-0.006756843517159373,0.07069162055519311,0.025125996066780766,0.03402277235451053,0.1575906093267177,0.028493735588020926,0.03866940191478745,0.05488334720996874,0.03994821963909054,0.17885706570109788,0.048486812482739006,159.36565106996792,0.7009163865127054,28.168395797017745,2.9827618151185686
