Season,Id,Name,Position,Team,Conference,CountablePlays,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns
2018,3915436,Steven Montez,QB,Colorado,Pac-12,481,0.253,0.222,0.456,0.091,0.277,0.423,0.14,0.385,121.841,92.645,29.196,16.031,46.495,54.566,36.01,85.831
2018,4240781,Bryant Koback,RB,Toledo,Mid-American,145,0.255,0.182,0.257,0.073,0.378,0.91,0.213,0.502,36.943,0.91,36.033,5.707,17.78,17.285,26.391,10.552
2018,4242335,Jonathan Taylor,RB,Wisconsin,Big Ten,290,0.255,-0.153,0.274,0.277,0.191,0.123,0.262,0.173,73.989,-1.987,75.976,51.204,18.099,0.981,70.018,3.971
2018,3116772,Andrew Ford,QB,UMass,FBS Independents,185,0.256,0.259,0.176,0.316,-0.049,0.457,0.196,0.363,47.33,46.275,1.055,25.926,-2.219,22.833,23.382,23.948
2018,4244029,Jarret Doege,QB,Bowling Green,Mid-American,394,0.259,0.287,-0.264,0.089,0.204,0.569,0.159,0.404,102.07,107.347,-5.277,12.504,26.494,66.581,36.964,65.106
2018,4043136,Jett Duffey,QB,Texas Tech,Big 12,210,0.259,0.234,0.329,0.243,-0.002,0.445,0.244,0.285,54.468,36.063,18.405,21.173,-0.12,21.373,31.964,22.504
2018,4241399,Chris Robison,QB,Florida Atlantic,American Athletic,330,0.261,0.297,0.094,-0.024,0.372,0.503,0.191,0.354,85.986,80.43,5.556,-3.208,35.725,40.718,36.105,49.881
2018,4039669,Corey Taylor II,RB,Tulsa,American Athletic,174,0.265,0.611,0.257,0.057,0.175,0.59,0.283,0.182,46.171,2.444,43.727,4.503,10.134,17.117,40.701,5.469
2018,4044122,Anthony Russo,QB,Temple,American Athletic,367,0.266,0.266,0.27,0.159,0.335,0.402,0.202,0.354,97.776,89.95,7.826,21.793,41.566,38.232,42.577,55.199
2018,4360131,Holton Ahlers,QB,East Carolina,American Athletic,321,0.266,0.194,0.46,0.07,0.211,0.599,0.13,0.443,85.276,45.691,39.585,9.445,21.752,45.545,23.704,61.572
2018,3915468,Riley Neal,QB,Ball State,Mid-American,413,0.269,0.175,0.722,-0.005,0.141,0.603,0.16,0.419,111.192,59.939,51.253,-0.724,18.46,74.183,38.271,72.921
2018,4039358,Patrick Taylor Jr.,RB,Memphis,American Athletic,216,0.27,0.447,0.246,0.079,0.195,1.307,0.229,0.456,58.309,11.619,46.69,9.291,13.617,32.674,40.508,17.801
2018,3139921,Christian Chapman,QB,San Diego State,Mountain West,110,0.27,0.297,0.051,0.913,0.022,0.308,0.385,0.196,29.702,29.088,0.614,24.638,1.011,10.786,16.576,13.125
2018,3675812,Bryce Perkins,QB,Virginia,ACC,551,0.271,0.261,0.292,0.18,0.031,0.852,0.244,0.328,149.454,97.693,51.762,41.027,6.134,102.217,91.048,58.406
2018,4360569,Jordan Mason,RB,Georgia Tech,ACC,105,0.272,-0.59,0.297,0.17,0.221,0.567,0.29,0.206,28.564,-1.769,30.332,8.492,7.947,10.21,24.036,4.528
2018,3123047,Malik Rosier,QB,Miami,ACC,199,0.273,0.138,0.765,0.193,0.077,0.732,0.211,0.35,54.388,21.514,32.874,14.834,4.441,40.992,23.24,31.148
2018,4035695,Vavae Malepeai,RB,USC,Pac-12,103,0.274,0.024,0.316,0.245,-0.088,0.631,0.301,0.169,28.193,0.356,27.837,12.253,-2.553,13.244,24.644,3.549
2018,3884368,James Williams,RB,Washington State,Pac-12,206,0.277,0.304,0.256,0.123,0.284,0.844,0.275,0.29,57.001,26.76,30.241,15.187,16.466,18.557,48.871,8.131
2018,3915511,Joe Burrow,QB,LSU,SEC,475,0.278,0.254,0.392,0.23,0.209,0.347,0.29,0.263,131.902,99.788,32.115,40.889,32.027,47.896,73.461,58.441
2018,4042803,Conor Blount,QB,Oregon State,Pac-12,196,0.279,0.322,0.065,0.027,0.157,0.586,0.132,0.441,54.619,52.483,2.136,1.975,9.097,31.666,13.608,41.011
2018,4035167,Jarrett Guarantano,QB,Tennessee,SEC,275,0.282,0.305,-0.004,-0.005,0.23,0.649,-0.03,0.579,77.631,77.706,-0.075,-0.409,20.266,61.009,-4.041,81.672
2018,4361142,Max Borghi,RB,Washington State,Pac-12,129,0.282,0.249,0.309,0.096,0.301,1.058,0.222,0.497,36.33,14.674,21.656,6.548,14.133,13.753,22.401,13.929
2018,4362359,Jo-el Shaw,RB,Kent State,Mid-American,129,0.282,0.266,0.283,0.162,0.08,0.886,0.193,0.53,36.356,2.923,33.433,9.711,3.422,21.257,18.328,18.027
2018,3918034,Gerold Bright,RB,Utah State,Mountain West,142,0.283,0.775,0.193,0.112,0.377,0.729,0.148,0.617,40.257,17.041,23.215,7.586,18.835,14.581,14.947,25.31
2018,3125973,Alonzo Smith,RB,Miami (OH),Mid-American,129,0.287,0.014,0.321,0.098,0.252,0.462,0.289,0.282,37.052,0.194,36.859,5.709,11.591,9.24,27.475,9.577
2018,4035525,Zeb Noland,QB,Iowa State,Big 12,115,0.289,0.254,4.372,0.593,0.028,0.207,0.338,0.239,33.289,28.917,4.372,23.142,0.938,7.653,19.913,13.376
2018,3916148,Tony Pollard,RB,Memphis,American Athletic,133,0.29,0.31,0.274,0.277,0.317,0.083,0.294,0.278,38.585,18.579,20.006,17.745,16.811,1.244,30.243,8.342
2018,4361227,Marcel Murray,RB,Arkansas State,Sun Belt,144,0.29,0.841,0.225,0.2,0.34,0.658,0.34,0.152,41.694,12.615,29.078,13.986,19.746,8.556,35.747,5.947
2018,4241553,Andre Nunez,QB,Louisiana,Sun Belt,314,0.291,0.319,0.072,0.051,0.221,0.694,0.129,0.516,91.326,88.717,2.608,5.52,24.362,61.073,23.694,67.632
2018,4240904,Kellen Mond,QB,Texas A&M,SEC,514,0.292,0.255,0.441,0.083,0.444,0.393,0.179,0.435,150.137,105.126,45.012,16.434,82.137,49.122,51.494,98.643
2018,3858944,Blake Barnett,QB,South Florida,American Athletic,383,0.293,0.246,0.52,0.148,0.267,0.561,0.22,0.397,112.279,77.93,34.35,20.231,38.941,52.181,49.212,63.067
2018,4035312,Anthony Brown,QB,Boston College,ACC,328,0.294,0.273,0.476,-0.025,0.353,0.567,0.243,0.344,96.572,79.913,16.659,-2.446,38.837,58.378,39.088,57.485
2018,4239134,David Pindell,QB,Connecticut,FBS Independents,446,0.294,0.208,0.447,0.172,0.164,0.67,0.294,0.294,131.11,59.22,71.89,27.481,24.049,82.353,77.903,53.207
2018,4259545,D'Andre Swift,RB,Georgia,SEC,182,0.295,0.564,0.224,-0.02,0.545,0.794,0.138,0.759,53.642,21.438,32.204,-1.869,33.267,22.244,18.723,34.919
2018,3115966,Wilton Speight,QB,UCLA,Pac-12,233,0.296,0.283,0.412,0.138,0.264,0.544,0.131,0.553,68.998,59.113,9.885,13.985,15.856,35.377,18.638,50.36
2018,4034948,Feleipe Franks,QB,Florida,SEC,425,0.296,0.285,0.336,0.115,0.309,0.596,0.176,0.536,125.597,95.319,30.278,20.187,41.726,64.389,49.966,75.631
2018,4361198,Maurice Washington,RB,Nebraska,Big Ten,103,0.298,0.484,0.229,0.145,0.508,0.444,0.237,0.453,30.712,13.553,17.159,7.69,18.8,5.334,17.561,13.151
2018,4361182,Adrian Martinez,QB,Nebraska,Big Ten,468,0.301,0.23,0.516,0.179,0.335,0.506,0.249,0.404,140.824,80.957,59.867,36.604,51.194,49.074,77.435,63.389
2018,4361902,Dan Ellington,QB,Georgia State,Sun Belt,378,0.302,0.292,0.325,-0.043,0.432,0.643,0.147,0.519,114.279,76.312,37.968,-6.247,58.363,58.475,32.35,81.929
2018,3126072,A.J. Ouellette,RB,Ohio,Mid-American,213,0.307,0.833,0.246,0.189,0.156,1.1,0.275,0.454,65.368,18.324,47.045,22.06,10.316,27.511,48.102,17.266
2018,4056052,Armani Rogers,QB,UNLV,Mountain West,198,0.307,0.035,0.726,0.124,0.353,0.359,0.332,0.281,60.826,4.187,56.639,8.899,20.148,21.54,33.532,27.294
2018,4036585,Caleb Evans,QB,Louisiana Monroe,Sun Belt,480,0.308,0.22,0.58,0.199,0.204,0.687,0.302,0.317,147.716,79.833,67.883,40.613,30.196,81.112,89.982,57.734
2018,4240756,Tanner Morgan,QB,Minnesota,Big Ten,179,0.31,0.337,0.177,0.246,0.077,0.801,0.147,0.569,55.461,50.14,5.322,20.909,3.219,38.462,16.169,39.292
2018,3921648,Ryan Agnew,QB,San Diego State,Mountain West,265,0.31,0.276,0.509,0.113,0.077,0.65,0.235,0.362,82.129,62.268,19.861,7.913,7.596,57.865,25.629,56.5
2018,3116188,David Blough,QB,Purdue,Big Ten,485,0.31,0.298,0.43,0.284,0.247,0.448,0.194,0.478,150.421,131.927,18.494,56.24,40.765,51.127,55.751,94.67
2018,4038524,Gardner Minshew,QB,Washington State,Pac-12,684,0.311,0.299,0.479,0.092,0.365,0.564,0.207,0.539,212.543,191.001,21.542,25.586,87.617,81.81,97.633,114.91
2018,3915776,Kyle Shurmur,QB,Vanderbilt,SEC,431,0.311,0.315,0.22,0.137,0.199,0.652,0.14,0.568,133.851,129.455,4.396,22.956,24.928,80.903,36.192,97.658
2018,4034332,Michael Collins,QB,TCU,Big 12,147,0.311,0.33,0.234,0.159,0.452,0.401,0.185,0.483,45.656,38.628,7.029,7.942,23.963,16.837,15.729,29.927
2018,4039073,Mason Fine,QB,North Texas,American Athletic,507,0.311,0.344,-0.013,0.195,0.282,0.602,0.16,0.547,157.657,158.259,-0.601,42.627,44.85,72.195,49.345,108.312
2018,4360719,Kadin Remsberg,RB,Air Force,Mountain West,106,0.312,0.063,0.333,0.086,0.346,0.591,0.254,0.536,33.119,0.506,32.614,4.365,11.78,10.05,21.334,11.786
2018,3699935,Devine Ozigbo,RB,Nebraska,Big Ten,181,0.314,-0.052,0.402,0.171,0.558,0.473,0.271,0.45,56.9,-1.81,58.709,15.588,33.477,13.253,37.079,19.82
2018,3127291,K.J. Carta-Samuels,QB,Colorado State,Mountain West,283,0.314,0.351,-0.048,0.258,0.226,0.466,0.361,0.243,88.841,90.087,-1.246,29.644,20.542,34.456,61.085,27.756
2018,3124900,Jake Luton,QB,Oregon State,Pac-12,221,0.314,0.346,-0.441,0.148,0.318,0.444,0.288,0.343,69.355,73.32,-3.965,12.444,20.66,27.102,33.669,35.686
2018,4362878,Scottie Phillips,RB,Ole Miss,SEC,159,0.315,0.794,0.287,0.346,0.122,0.424,0.346,0.094,50.155,7.149,43.006,27.007,6.694,9.322,48.372,1.783
2018,4360326,Pooka Williams Jr.,RB,Kansas,Big 12,167,0.316,0.683,0.223,0.406,0.148,0.469,0.323,0.304,52.853,23.211,29.641,30.479,8.752,15.016,35.222,17.631
2018,4259169,Trestan Ebner,RB,Baylor,Big 12,101,0.317,0.529,0.205,0.182,0.447,0.223,0.24,0.47,32.055,18.527,13.528,8.733,19.212,2.008,16.078,15.976
2018,4036650,Shai Werts,WR,Georgia Southern,Sun Belt,270,0.321,0.307,0.332,0.173,0.091,0.639,0.205,0.465,86.625,37.472,49.153,16.472,7.571,54.963,30.801,55.825
2018,4241669,Willie Jones III,QB,Texas State,Sun Belt,174,0.327,0.401,0.202,-0.106,0.335,0.746,0.168,0.541,56.867,43.75,13.117,-6.02,21.77,37.313,16.839,40.028
2018,4035676,Zack Moss,RB,Utah,Pac-12,181,0.327,0.45,0.32,0.208,0.318,0.467,0.343,0.246,59.171,4.504,54.667,19.59,18.12,10.732,51.782,7.389
2018,3916447,Eric Dungey,QB,Syracuse,ACC,476,0.328,0.294,0.418,0.247,0.144,0.723,0.265,0.444,156.236,101.476,54.76,46.429,24.989,78.039,81.643,74.594
2018,3916564,Tyree Jackson,QB,Buffalo,Mid-American,445,0.329,0.281,0.795,-0.162,0.309,0.922,0.121,0.631,146.58,113.179,33.401,-27.008,41.751,115.307,31.777,114.803
2018,4382332,Donald Hammond III,QB,Air Force,Mountain West,145,0.33,0.439,0.222,0.113,0.386,0.905,0.135,0.668,47.783,31.61,16.173,5.541,20.062,32.579,12.394,35.389
2018,3128814,Manny Wilkins,QB,Arizona State,Pac-12,496,0.33,0.324,0.355,0.166,0.245,0.682,0.326,0.337,163.799,129.39,34.408,31.474,40.688,89.304,97.018,66.781
2018,3123074,Tyre Brady,WR,Marshall,Sun Belt,131,0.331,0.331,0.328,0.23,0.611,0.388,0.303,0.394,43.421,43.093,0.328,12.868,26.252,10.859,27.284,16.137
2018,4361259,Zach Wilson,QB,BYU,Big 12,241,0.331,0.264,0.612,0.243,0.317,0.389,0.23,0.454,79.707,51.535,28.171,21.153,25.668,25.654,30.652,49.055
2018,3125968,Gus Ragland,QB,Miami (OH),Mid-American,398,0.334,0.332,0.344,0.056,0.325,0.707,0.251,0.457,133.009,110.665,22.344,9.195,35.071,76.347,59.456,73.553
2018,4239086,Desmond Ridder,QB,Cincinnati,Big 12,444,0.334,0.379,0.216,0.097,0.378,0.749,0.128,0.635,148.158,121.362,26.797,16.203,57.14,87.653,33.776,114.383
2018,4360537,William Brown,QB,SMU,American Athletic,103,0.335,0.521,-0.162,0.013,0.178,0.655,0.036,0.678,34.537,39.079,-4.541,0.411,6.415,20.307,2.003,32.534
2018,3895788,Darrin Hall,RB,Pittsburgh,ACC,156,0.336,0.016,0.378,0.183,0.481,0.539,0.296,0.518,52.399,0.294,52.105,14.644,26.446,11.31,37.904,14.495
2018,3125927,Ross Comis,QB,UMass,FBS Independents,214,0.338,0.328,0.37,0.385,0.216,0.263,0.27,0.443,72.281,54.127,18.154,31.213,14.452,14.448,35.043,37.237
2018,3893630,Brady White,QB,Memphis,American Athletic,408,0.34,0.371,-0.163,0.238,0.267,0.52,0.216,0.502,138.746,142.647,-3.901,33.043,35.477,67.642,49.926,88.82
2018,3917958,Ryan Willis,QB,Virginia Tech,ACC,441,0.34,0.303,0.5,0.125,0.304,0.545,0.239,0.483,150.037,108.509,41.528,20.72,40.164,68.108,61.563,88.474
2018,4241941,Anthony McFarland,RB,Maryland,Big Ten,129,0.341,0.399,0.336,0.292,0.238,0.84,0.31,0.509,44.022,3.988,40.034,22.467,9.77,7.564,33.844,10.178
2018,3129265,Evan Orth,QB,South Alabama,Sun Belt,198,0.342,0.318,0.48,0.139,0.468,0.179,0.195,0.523,67.815,53.41,14.405,9.618,32.768,9.506,21.289,46.526
2018,4046981,Martell Pettaway,RB,West Virginia,Big 12,101,0.343,0.301,0.347,0.077,0.727,0.454,0.233,0.761,34.648,2.705,31.943,4.452,24.708,3.632,18.663,15.985
2018,4239964,Isaiah Sanders,QB,Air Force,Mountain West,196,0.35,0.575,0.188,0.32,0.261,0.312,0.323,0.403,68.573,47.187,21.386,23.667,16.208,14.978,41.966,26.607
2018,3919104,Kerrith Whyte Jr.,RB,Florida Atlantic,American Athletic,129,0.351,0.34,0.352,0.34,0.352,0.303,0.31,0.549,45.258,3.396,41.863,22.109,15.139,4.85,33.185,12.073
2018,3932903,Mitchell Guadagni,QB,Toledo,Mid-American,193,0.351,0.27,0.518,0.09,0.563,0.431,0.238,0.501,67.805,35.164,32.641,6.36,39.963,19.834,26.234,41.571
2018,559556,Will Grier,QB,West Virginia,Big 12,375,0.353,0.369,0.118,0.21,0.364,0.593,0.325,0.4,132.513,129.672,2.841,32.969,45.157,50.383,76.49,56.022
2018,4034952,Lamical Perine,RB,Florida,SEC,147,0.354,0.822,0.293,0.255,0.212,0.934,0.186,1.069,52.088,13.977,38.111,17.88,10.408,23.352,22.145,29.942
2018,4239083,Michael Warren II,RB,Cincinnati,Big 12,243,0.356,0.527,0.331,0.127,0.293,0.961,0.259,0.702,86.433,16.344,70.089,14.566,22.863,37.486,49.21,37.222
2018,3917611,Reggie Corbin,RB,Illinois,Big Ten,140,0.357,0.384,0.352,0.227,0.553,0.623,0.221,0.98,49.94,7.687,42.253,19.774,22.693,7.473,25.434,24.506
2018,3139562,Maleek Irons,RB,Ohio,Mid-American,124,0.361,0.236,0.371,0.251,0.155,1.519,0.263,0.905,44.773,2.123,42.65,16.839,6.675,21.259,27.579,17.195
2018,4243003,Ronnie Rivers,RB,Fresno State,Mountain West,150,0.361,0.832,0.253,0.11,0.545,0.889,0.282,0.849,54.183,23.292,30.891,9.262,27.775,11.559,36.36,17.823
2018,4362159,Alan Bowman,QB,Texas Tech,Big 12,349,0.364,0.39,-0.036,0.12,0.502,0.671,0.22,0.628,127.013,127.771,-0.759,17.646,60.683,50.314,49.735,77.277
2018,4241222,Charlie Brewer,QB,Baylor,Big 12,493,0.364,0.345,0.442,0.115,0.416,0.66,0.246,0.527,179.693,135.903,43.79,24.334,66.529,74.61,70.088,109.605
2018,4038220,Cole McDonald,QB,Hawai'i,Mountain West,553,0.367,0.388,0.261,0.283,0.342,0.463,0.34,0.414,202.789,178.783,24.006,64.782,63.011,52.838,119.603,83.186
2018,4360881,Johnny Ford,RB,South Florida,American Athletic,109,0.367,0.63,0.354,0.333,0.31,0.619,0.306,0.673,39.973,3.15,36.823,18.001,12.074,9.898,27.859,12.114
2018,4036149,Nathan Stanley,QB,Iowa,Big Ten,419,0.367,0.372,0.288,0.134,0.186,0.768,0.257,0.518,153.905,147.578,6.327,18.864,25.458,99.064,62.304,91.601
2018,3126244,Teddy Veal,WR,Louisiana Tech,Conference USA,100,0.368,0.368,,0.084,0.445,0.701,0.195,0.581,36.836,36.836,,3.285,16.026,17.524,10.704,26.132
2018,3886812,Jake Browning,QB,Washington,Pac-12,455,0.369,0.343,0.545,0.199,0.205,0.756,0.337,0.407,167.988,135.294,32.694,28.432,31.221,108.915,82.116,85.872
2018,4241416,Chuba Hubbard,RB,Oklahoma State,Big 12,148,0.371,0.743,0.284,0.183,0.244,1.253,0.252,0.652,54.885,20.795,34.091,12.843,13.647,26.317,26.2,28.685
2018,3122424,Taylor Cornelius,QB,Oklahoma State,Big 12,600,0.371,0.339,0.553,0.109,0.305,0.768,0.225,0.629,222.885,173.073,49.813,27.7,56.495,112.846,86.291,136.594
2018,4241802,Jalen Reagor,WR,TCU,Big 12,120,0.371,0.339,0.697,0.225,0.355,0.751,0.181,0.817,44.568,36.898,7.67,12.369,14.915,17.284,15.162,29.406
2018,3116379,Justice Hansen,QB,Arkansas State,Sun Belt,455,0.377,0.39,0.323,0.256,0.259,0.764,0.272,0.56,171.394,142.634,28.76,49.324,33.702,90.211,78.917,92.477
2018,4038941,Justin Herbert,QB,Oregon,Pac-12,438,0.377,0.343,0.652,0.085,0.399,0.568,0.189,0.617,165.343,133.407,31.936,11.476,60.598,78.358,46.275,119.068
2018,4038809,Jake Bentley,QB,South Carolina,SEC,408,0.378,0.375,0.407,0.177,0.333,0.755,0.23,0.656,154.336,136.422,17.914,29.434,40.566,82.328,61.194,93.143
2018,4361606,Darwin Thompson,RB,Utah State,Mountain West,158,0.381,0.938,0.282,0.138,0.321,1.256,0.262,0.682,60.274,22.523,37.751,10.626,17.955,30.151,29.566,30.708
2018,4241820,Sam Ehlinger,QB,Texas,Big 12,581,0.386,0.372,0.433,0.123,0.382,0.715,0.284,0.571,224.349,164.605,59.744,29.543,64.567,113.755,106.655,117.693
2018,3722362,Brett Rypien,QB,Boise State,Mountain West,480,0.387,0.405,0.228,0.197,0.243,0.701,0.233,0.597,185.525,174.134,11.391,33.162,38.678,98.895,64.868,120.657
2018,3843247,Justin McMillan,QB,Tulane,American Athletic,171,0.391,0.379,0.442,0.095,0.566,0.543,0.382,0.4,66.908,51.876,15.031,4.452,33.4,31.493,31.697,35.211
2018,3916726,Jon Wassink,QB,Western Michigan,Mid-American,261,0.393,0.372,0.509,0.411,0.333,0.45,0.368,0.435,102.446,82.584,19.862,43.598,25.62,29.25,60.715,41.732
2018,4039910,Kaleb Barker,QB,Troy,Sun Belt,162,0.393,0.33,0.6,0.305,0.222,0.67,0.381,0.42,63.742,40.932,22.81,22.593,9.781,25.46,42.338,21.405
2018,3124529,Kilton Anderson,QB,Coastal Carolina,Sun Belt,165,0.399,0.34,0.567,0.196,0.556,0.608,0.249,0.603,65.862,41.484,24.378,12.762,33.927,21.882,23.632,42.23
2018,4046678,Ian Book,QB,Notre Dame,FBS Independents,382,0.4,0.435,0.244,0.154,0.258,0.89,0.253,0.647,152.904,136.056,16.848,23.693,27.59,93.497,60.44,92.464
2018,4361033,Fred Payton,QB,Coastal Carolina,Sun Belt,115,0.411,0.526,0.158,-0.169,0.599,0.874,-0.012,0.942,47.246,41.543,5.704,-6.099,28.749,26.205,-0.797,48.043
2018,3914395,James Morgan,QB,Florida International,Conference USA,329,0.413,0.438,0.035,0.064,0.505,0.68,0.354,0.493,135.99,135.292,0.698,7.595,48.02,72.109,66.921,69.069
2018,4239793,Tyler Johnston III,QB,UAB,American Athletic,192,0.415,0.544,0.164,0.201,0.327,0.772,0.248,0.621,79.691,69.037,10.654,13.055,23.226,39.359,26.299,53.392
2018,3917612,Ke'Shawn Vaughn,RB,Vanderbilt,SEC,171,0.415,0.549,0.4,0.397,0.436,0.771,0.368,0.569,71.044,9.879,61.164,35.375,30.547,7.711,48.271,22.772
2018,4035292,Shea Patterson,QB,Michigan,Big Ten,363,0.415,0.398,0.519,0.276,0.314,0.72,0.305,0.567,150.527,125.107,25.421,37.533,36.719,76.99,64.325,86.202
2018,3924327,Drew Lock,QB,Missouri,SEC,464,0.424,0.433,0.342,0.224,0.424,0.686,0.307,0.616,196.91,181.537,15.373,40.607,60.227,91.275,88.408,108.502
2018,546288,Ryan Finley,QB,NC State,ACC,457,0.424,0.435,0.28,0.23,0.441,0.651,0.304,0.615,193.968,185.557,8.411,39.384,66.078,82.688,85.134,108.834
2018,4361741,Brock Purdy,QB,Iowa State,Big 12,287,0.424,0.453,0.338,0.351,0.284,0.735,0.248,0.68,121.687,96.999,24.687,40.766,26.403,54.358,42.077,79.61
2018,4242418,Jordan Ta'amu,QB,Ole Miss,SEC,473,0.425,0.444,0.332,0.422,0.325,0.488,0.353,0.568,201.136,174.873,26.263,95.417,47.804,44.886,111.343,89.793
2018,4360310,Trevor Lawrence,QB,Clemson,ACC,402,0.426,0.43,0.393,0.22,0.314,0.928,0.276,0.678,171.29,155.969,15.321,33.894,44.225,94.632,69.652,101.638
2018,4259127,Mike Glass III,QB,Eastern Michigan,Mid-American,166,0.428,0.461,0.354,0.255,0.437,0.651,0.267,0.745,71.056,52.981,18.076,16.312,24.028,26.673,29.33,41.727
2018,4035277,Kalija Lipscomb,WR,Vanderbilt,SEC,131,0.431,0.47,0.11,0.18,0.135,1.096,0.242,0.769,56.484,54.948,1.536,10.259,5.008,37.276,20.356,36.129
2018,3127332,Marcus McMaryion,QB,Fresno State,Mountain West,460,0.434,0.39,0.752,0.289,0.443,0.594,0.419,0.458,199.58,157.482,42.099,48.921,70.065,76.091,119.436,80.144
2018,4244688,Nathan Rourke,QB,Ohio,Mid-American,396,0.434,0.307,0.748,0.251,0.3,0.93,0.314,0.653,171.899,86.659,85.24,43.508,37.84,85.521,80.474,91.425
2018,4039602,Khalil Tate,QB,Arizona,Pac-12,257,0.439,0.463,0.319,0.413,0.146,0.729,0.377,0.541,112.699,98.997,13.702,42.086,11.698,53.234,60.724,51.975
2018,3930064,DaMarkus Lodge,WR,Ole Miss,SEC,100,0.445,0.445,,0.367,0.594,0.409,0.387,0.601,44.492,44.492,,18.717,18.412,7.364,28.267,16.226
2018,4044431,K.J. Costello,QB,Stanford,Pac-12,449,0.446,0.452,0.303,0.259,0.335,0.839,0.291,0.677,200.073,194.022,6.051,45.342,50.542,98.152,78.202,121.87
2018,4241371,Kennedy Brooks,RB,Oklahoma,Big 12,117,0.446,0.017,0.49,0.241,0.777,0.44,0.478,0.279,52.129,0.183,51.947,16.596,26.406,5.718,46.828,5.301
2018,4040616,Dwayne Haskins,QB,Ohio State,Big Ten,588,0.446,0.485,0.05,0.318,0.383,0.715,0.325,0.644,262.122,259.446,2.676,73.786,78.882,102.956,118.614,143.508
2018,4036923,Kelvin Hopkins Jr.,QB,Army,FBS Independents,292,0.455,0.793,0.302,0.178,0.185,0.954,0.437,0.485,132.88,72.124,60.756,17.586,16.993,78.209,80.468,52.413
2018,3917914,Olamide Zaccheaus,WR,Virginia,ACC,142,0.458,0.535,-0.154,0.513,0.232,0.749,0.456,0.46,64.973,67.441,-2.468,31.797,11.809,20.985,43.35,21.623
2018,4036378,Jordan Love,QB,Utah State,Mountain West,425,0.459,0.488,0.123,0.101,0.521,0.987,0.254,0.871,195.101,190.922,4.179,18.66,68.756,102.613,72.223,122.878
2018,3123226,Jonathan Duhart,WR,Old Dominion,Sun Belt,110,0.473,0.473,,0.155,0.389,1.18,0.347,0.701,51.985,51.985,,7.45,13.624,24.79,24.653,27.332
2018,4239996,Travis Etienne,RB,Clemson,ACC,198,0.478,0.148,0.507,0.373,0.377,0.981,0.524,0.155,94.567,2.365,92.202,40.267,23.356,24.535,90.686,3.881
2018,3915399,Preston Williams,WR,Colorado State,Mountain West,140,0.487,0.503,-0.057,0.276,0.536,0.997,0.397,0.665,68.222,68.45,-0.228,17.908,23.047,30.912,36.949,31.272
2018,4039359,Darrell Henderson,RB,Memphis,American Athletic,233,0.487,0.906,0.441,0.379,0.57,0.695,0.427,0.723,113.395,20.844,92.552,50.728,41.069,16.679,79.399,33.996
2018,4243544,Greg McCrae,RB,UCF,Big 12,127,0.488,0.775,0.471,0.346,0.222,1.165,0.392,0.827,61.962,5.424,56.538,20.441,8.899,27.965,38.815,23.147
2018,3699902,Stanley Morgan Jr.,WR,Nebraska,Big Ten,105,0.498,0.504,-0.12,0.52,0.325,0.884,0.431,0.667,52.316,52.436,-0.12,31.209,6.827,16.789,32.302,20.014
2018,4036429,Zac Thomas,QB,Appalachian State,Sun Belt,310,0.498,0.448,0.667,0.265,0.331,0.829,0.413,0.618,154.485,107.123,47.362,28.891,32.427,80.385,74.808,79.677
2018,4241555,Elijah Mitchell,RB,Louisiana,Sun Belt,152,0.498,1.463,0.344,0.255,0.291,1.421,0.459,0.639,75.76,30.723,45.037,18.1,13.979,41.195,54.677,21.083
2018,3916566,K.J. Osborn,WR,Buffalo,Mid-American,103,0.501,0.536,-0.069,0.061,0.245,1.122,0.2,0.906,51.624,52.04,-0.416,2.185,7.85,33.649,11.776,39.848
2018,559716,Jalen Hurd,RB,Baylor,Big 12,138,0.508,0.646,0.232,0.285,0.475,0.995,0.37,0.9,70.13,59.445,10.686,18.829,19.935,26.864,37.731,32.4
2018,4240689,Jake Fromm,QB,Georgia,SEC,341,0.518,0.572,-0.064,0.257,0.619,0.645,0.436,0.653,176.682,178.54,-1.858,32.394,73.043,59.99,92.396,84.287
2018,3917787,T.J. Rahming,WR,Duke,ACC,110,0.519,0.495,0.814,0.211,0.534,1.084,0.368,0.762,57.036,50.528,6.508,10.147,20.808,23.852,25.012,32.024
2018,4042113,McKenzie Milton,QB,UCF,Big 12,337,0.525,0.549,0.436,0.193,0.687,1.069,0.313,0.945,177.045,146.07,30.976,29.882,71.474,78.033,70.214,106.832
2018,4047365,Josh Jacobs,RB,Alabama,SEC,119,0.533,0.773,0.485,0.335,0.724,0.537,0.519,0.605,63.465,15.452,48.012,19.456,28.975,9.125,51.359,12.106
2018,3926231,Britain Covey,WR,Utah,Pac-12,100,0.534,0.58,0.363,0.269,0.286,1.055,0.314,0.746,53.424,45.794,7.631,8.88,9.726,34.818,15.37,38.054
2018,3127588,Sean Modster,WR,Boise State,Mountain West,107,0.549,0.549,,0.753,0.537,0.421,0.528,0.571,58.788,58.788,,26.367,19.327,14.319,27.977,30.811
