Season,Id,Name,Position,Team,Conference,CountablePlays,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns
2020,4039082,Jason Pirtle,TE,North Texas,American Athletic,21,0.438,0.438,0,0.4,0.508,1.211,0.234,0.846,9.195,9.195,0,3.198,2.539,7.265,3.276,5.919
2020,4036788,Jaxson Kincaide,RB,Western Michigan,Mid-American,34,0.439,1.288,0.292,0.221,0.418,2.096,0.317,1.145,14.919,6.439,8.48,4.868,3.764,6.287,9.193,5.726
2020,4035837,Audie Omotosho,WR,East Carolina,American Athletic,28,0.439,0.439,0,0.191,0.367,0.709,0.264,0.672,12.285,12.285,0,1.912,2.57,7.802,4.218,8.067
2020,4039495,Eli Peters,QB,Toledo,Mid-American,153,0.44,0.48,0.12,0.391,0.264,0.929,0.431,0.451,67.31,65.266,2.044,19.957,14.26,38.07,37.528,29.782
2020,4385430,Xavier Johnson,WR,Ohio State,Big Ten,4,0.441,0,0.441,0.175,-0.02,1.433,0.441,0,1.764,0,1.764,0.351,-0.02,1.433,1.764,0
2020,4361800,Christian Daniels,TE,Tulane,American Athletic,7,0.441,0.441,0,-0.599,1.22,0,-0.188,1.279,3.084,3.084,0,-1.797,4.881,0,-0.754,3.838
2020,4426764,Bryan Bradford,RB,Kent State,Mid-American,37,0.441,2.972,0.37,0.073,0.565,0.941,0.37,0.661,16.303,2.972,13.331,1.242,5.654,9.407,10.356,5.947
2020,4360516,Tyrone Tracy Jr.,RB,Iowa,Big Ten,19,0.441,0.491,0.015,0.919,0.029,-0.161,0.719,-0.603,8.371,8.341,0.029,8.273,0.259,-0.161,10.783,-2.412
2020,4043606,Willie Johnson,WR,Marshall,Sun Belt,32,0.441,0.621,-0.824,0.023,0.876,1.164,0.371,0.557,14.1,17.395,-3.295,0.35,7.007,9.312,7.413,6.687
2020,4430587,Ronald Thompkins,RB,Nebraska,Big Ten,6,0.441,0.592,0.41,1.227,-0.04,1.58,0.248,0.827,2.644,0.592,2.052,1.227,-0.162,1.58,0.991,1.653
2020,4037485,Bruno Labelle,TE,Cincinnati,Big 12,13,0.442,0.442,0,0.168,0.069,1.454,0.415,0.586,5.741,5.741,0,1.174,0.206,4.361,4.569,1.171
2020,4040090,Zac Crosby,TE,Appalachian State,Sun Belt,4,0.442,0.442,0,-0.451,1.858,0.811,-0.451,1.334,1.768,1.768,0,-0.901,1.858,0.811,-0.901,2.669
2020,4585553,Jamichael Thompson,WR,Middle Tennessee,Conference USA,8,0.443,0.443,0,0.662,1.426,-0.976,0.662,0.225,3.546,3.546,0,2.646,2.852,-1.953,2.646,0.899
2020,4035387,Reginald Todd,WR,Troy,Sun Belt,67,0.443,0.443,0,0.227,0.294,1.109,0.111,0.966,29.669,29.669,0,6.352,5.286,22.179,4.543,25.125
2020,4043607,Xavier Gaines,TE,Marshall,Sun Belt,50,0.444,0.538,0.113,0.618,0.225,0.287,0.657,-0.228,22.214,20.971,1.244,16.674,3.819,1.721,24.953,-2.739
2020,4565318,Terion Stewart,RB,Bowling Green,Mid-American,39,0.444,0.024,0.467,0.246,0.803,0.309,0.542,-0.094,17.335,0.049,17.286,4.424,10.435,2.476,17.896,-0.562
2020,4373686,Stefan Cobbs,WR,Boise State,Mountain West,8,0.444,0.601,-0.026,0.447,0.429,0,0.444,0,3.556,3.608,-0.052,3.127,0.429,0,3.556,0
2020,4243778,Judah Bell,WR,SMU,American Athletic,9,0.446,0.446,0,-0.096,0.574,0.84,-0.026,2.098,4.011,4.011,0,-0.383,1.723,0.84,-0.184,4.196
2020,4569138,Tayvian Cunningham,WR,Arizona,Pac-12,13,0.446,0.569,-1.037,0.682,-0.229,0.966,0.467,0.41,5.792,6.829,-1.037,4.776,-0.917,1.932,3.739,2.052
2020,4239086,Desmond Ridder,QB,Cincinnati,Big 12,373,0.447,0.385,0.673,0.258,0.66,0.542,0.367,0.599,166.898,112.392,54.506,42.911,75.205,46.6,89.606,77.292
2020,4427473,Brayden Liebrock,TE,Texas,Big 12,2,0.447,0.447,0,-0.929,1.823,0,-0.929,1.823,0.894,0.894,0,-0.929,1.823,0,-0.929,1.823
2020,4373062,Phillip Brooks III,WR,Kansas State,Big 12,35,0.45,0.495,0.301,-0.285,0.764,1.241,0.297,0.785,15.766,13.355,2.41,-4.282,7.64,12.408,7.132,8.634
2020,4361332,Shedrick Jackson,WR,Auburn,SEC,11,0.451,0.451,0,-0.197,0.029,1.349,0.451,0.451,4.959,4.959,0,-0.591,0.116,4.046,4.056,0.903
2020,4239821,Lucious Stanley,RB,UAB,American Athletic,24,0.451,1.138,0.313,0.457,0.188,0.912,0.439,0.48,10.818,4.553,6.265,4.566,1.694,4.558,7.459,3.359
2020,4569598,Dylan Morris,QB,Washington,Pac-12,126,0.452,0.413,0.699,-0.013,0.332,0.942,0.209,0.728,56.947,45.068,11.879,-0.52,12.942,40.486,14.012,42.935
2020,4569239,Trevon Clark,WR,California,Pac-12,4,0.453,0.453,0,0.579,-0.062,0.715,0.579,0.326,1.812,1.812,0,1.159,-0.062,0.715,1.159,0.653
2020,4427238,Dillon Gabriel,QB,UCF,Big 12,469,0.453,0.461,0.383,0.193,0.593,0.808,0.289,0.695,212.369,193.199,19.17,37.643,87.757,89.663,81.048,131.321
2020,4048725,Ayden Eberhardt,WR,Wyoming,Mountain West,24,0.453,0.492,-0.432,0.726,0.585,-0.008,0.313,0.553,10.879,11.311,-0.432,5.082,5.855,-0.058,3.131,7.748
2020,4373628,Brayden Cosper,WR,BYU,Big 12,5,0.453,0.453,0,0.132,1.544,0.323,0.453,0,2.264,2.264,0,0.396,1.544,0.323,2.264,0
2020,4244734,Hassan Littles,WR,Ball State,Mid-American,5,0.453,0.453,0,0.657,0.454,0.247,0.657,0.316,2.263,2.263,0,1.314,0.454,0.495,1.314,0.949
2020,4426348,Jayden Daniels,QB,Arizona State,Pac-12,116,0.455,0.275,1.05,0.227,0.478,0.787,0.294,0.641,52.826,24.477,28.349,10.217,18.148,24.392,18.222,34.605
2020,4261917,Stone Scarcelle,WR,Marshall,Sun Belt,1,0.455,0.455,0,0.455,0,0,0.455,0,0.455,0.455,0,0.455,0,0,0.455,0
2020,4044436,Scooter Harrington,TE,Stanford,Pac-12,10,0.456,0.456,0,0.505,0.382,0,0.56,0.213,4.555,4.555,0,3.028,1.527,0,3.918,0.638
2020,4362887,Justin Fields,QB,Ohio State,Big Ten,301,0.458,0.395,0.708,0.25,0.599,0.637,0.329,0.672,137.745,95.266,42.479,29.809,62.272,45.881,61.759,75.986
2020,4039482,Mitchell Brinkman,TE,South Florida,American Athletic,21,0.458,0.458,0,-0.027,0.205,1.252,0.607,0.16,9.626,9.626,0,-0.215,1.434,6.261,8.503,1.122
2020,4689917,Jordan Carroll,WR,Louisiana Monroe,Sun Belt,19,0.459,0.459,0,-0.015,0.108,0.898,0.131,0.754,8.716,8.716,0,-0.076,0.867,4.49,1.181,7.535
2020,4426339,Spencer Rattler,QB,Oklahoma,Big 12,395,0.459,0.49,0.288,0.283,0.457,0.612,0.389,0.586,181.164,163.336,17.828,42.449,66.223,56.914,99.134,82.03
2020,4429898,Nate Jefferson,WR,Florida International,Conference USA,11,0.459,0.253,2.515,-0.041,0.936,1.025,0.743,-0.038,5.049,2.534,2.515,-0.122,2.807,4.1,5.2,-0.151
2020,4366031,Nathaniel Dell,WR,Houston,Big 12,41,0.459,0.459,0,0.335,0.44,0.721,0.27,0.865,18.811,18.811,0,6.372,4.402,7.213,7.567,11.245
2020,4360580,Peje' Harris,TE,Georgia Tech,ACC,15,0.46,0.46,0,-0.773,0.903,0.354,0.933,0.046,6.897,6.897,0,-1.545,6.32,2.123,6.532,0.365
2020,4367175,Kyle Philips,WR,UCLA,Pac-12,57,0.46,0.469,0.343,0.043,0.369,0.79,0.134,0.798,26.23,24.859,1.372,0.913,4.8,15.012,3.9,22.33
2020,4429219,Ira Armstead,QB,Virginia,ACC,1,0.46,0.46,0,0,0.46,0,0.46,0,0.46,0.46,0,0,0.46,0,0.46,0
2020,4428439,Collin Schlee,QB,Kent State,Mid-American,25,0.464,0.202,0.857,0.064,0.319,2.055,-0.02,1.997,11.603,3.035,8.568,0.827,2.555,8.221,-0.381,11.984
2020,4244727,Justin Hall,WR,Ball State,Mid-American,80,0.464,0.559,0.289,0.296,0.632,0.586,0.268,1.053,37.157,29.055,8.102,11.539,22.103,3.515,16.089,21.068
2020,4372039,Dontay Demus,WR,Maryland,Big Ten,41,0.464,0.464,0,0.76,-0.33,0.449,0.744,-0.022,19.02,19.02,0,16.722,-2.641,4.938,19.355,-0.335
2020,4361222,Layne Hatcher,QB,Arkansas State,Sun Belt,236,0.465,0.529,0.041,0.324,0.534,0.638,0.497,0.417,109.812,108.546,1.266,29.495,41.111,35.094,71.055,38.757
2020,4430992,Kentrel Bullock,RB,Ole Miss,SEC,2,0.465,0,0.465,0.605,0.326,0,0.465,0,0.931,0,0.931,0.605,0.326,0,0.931,0
2020,4401043,Brandon Lewis,WR,Air Force,Mountain West,36,0.465,0.13,0.733,0.408,0.601,0.317,0.564,0.241,16.745,2.083,14.662,7.344,7.816,1.585,14.094,2.651
2020,3728271,Bryce Witham,TE,Minnesota,Big Ten,3,0.466,0.466,0,0.708,-0.423,1.113,0.466,0,1.398,1.398,0,0.708,-0.423,1.113,1.398,0
2020,4569452,Winston Wright,WR,West Virginia,Big 12,67,0.466,0.469,0.365,-0.077,0.434,1.524,-0.027,1.073,31.197,30.467,0.73,-2.15,9.548,22.867,-0.987,32.184
2020,4362669,T.J. Graham,WR,Texas State,Sun Belt,36,0.467,0.482,-0.062,0.496,0.52,0.792,0.523,0.368,16.823,16.885,-0.062,8.933,5.719,4.752,12.038,4.786
2020,4426857,Oscar Cardenas,TE,UT San Antonio,American Athletic,3,0.468,0.468,0,0,1.131,0.136,0.136,1.131,1.403,1.403,0,0,1.131,0.272,0.272,1.131
2020,4613087,Jamaal Bell,WR,Nevada,Mountain West,5,0.469,1.001,-1.658,-0.392,0.088,1.521,-0.392,1.043,2.346,4.004,-1.658,-0.784,0.088,3.042,-0.784,3.13
2020,4360435,Jacolby Hewitt,WR,Indiana,Big Ten,7,0.47,0.47,0,1.668,0.495,-0.766,0.814,0.011,3.289,3.289,0,3.337,1.485,-1.533,3.255,0.034
2020,4362874,Matt Corral,QB,Ole Miss,SEC,390,0.471,0.426,0.629,0.211,0.533,0.818,0.304,0.752,183.519,129.425,54.094,34.654,63.929,72.843,74.467,109.052
2020,4360691,Travis Dye,RB,Oregon,Pac-12,73,0.472,1.607,0.249,0.506,0.15,1.156,0.492,0.396,34.479,19.278,15.201,17.72,4.043,12.716,28.54,5.939
2020,4378754,Samuel Emilus,WR,UMass,FBS Independents,27,0.472,0.55,-0.15,0.16,0.293,0.728,0.076,0.899,12.745,13.195,-0.45,2.086,1.17,6.555,1.057,11.688
2020,4389868,Trey Adkins,WR,South Carolina,SEC,2,0.472,0.472,0,0,0.366,0.578,0,0.472,0.945,0.945,0,0,0.366,0.578,0,0.945
2020,4360738,Jack West,QB,Stanford,Pac-12,20,0.473,0.522,-0.459,0.79,0.025,0.364,0.149,0.869,9.465,9.924,-0.459,3.161,0.148,3.275,1.639,7.825
2020,4242539,Kolby Taylor,WR,Oregon State,Pac-12,32,0.473,0.496,-0.23,0.437,0.124,0.639,0.379,0.63,15.139,15.369,-0.23,6.115,0.988,5.752,7.579,7.56
2020,4036595,Josh Pederson,TE,Louisiana Monroe,Sun Belt,52,0.474,0.474,0,0.179,0.245,0.818,0.19,0.861,24.64,24.64,0,4.288,2.204,11.457,5.688,18.952
2020,4259984,Isaiah Epps,WR,Kentucky,SEC,11,0.475,0.475,0,-0.249,-0.101,1.226,-0.258,1.086,5.226,5.226,0,-0.497,-0.404,6.128,-1.292,6.519
2020,4362664,JahMarae Sheread,WR,Texas State,Sun Belt,41,0.476,0.49,-0.119,0.24,0.634,1.115,0.227,0.955,19.501,19.62,-0.119,5.988,5.706,7.807,6.13,13.371
2020,4428490,Emery Simmons,WR,North Carolina,ACC,23,0.477,0.477,0,0.599,0.081,1.266,0.461,0.523,10.973,10.973,0,7.791,0.649,2.533,7.832,3.141
2020,4365477,Brody Brumm,WR,Liberty,Conference USA,6,0.478,0.478,0,0.536,0.537,0.362,0.743,0.213,2.87,2.87,0,0.536,1.61,0.724,2.23,0.64
2020,4360689,Tyler Shough,QB,Oregon,Pac-12,226,0.478,0.495,0.421,0.367,0.408,0.825,0.398,0.629,107.929,85.173,22.756,37.4,28.551,42.916,58.848,49.081
2020,4239714,Kyle Vantrease,QB,Buffalo,Mid-American,163,0.478,0.441,1.05,0.265,0.746,0.728,0.307,0.758,77.975,67.475,10.5,18.562,36.565,26.928,30.957,47.018
2020,4370348,Corey Gammage,WR,Marshall,Sun Belt,50,0.479,0.479,0,0.488,0.351,0.819,0.509,0.45,23.971,23.971,0,6.839,7.012,12.288,12.729,11.242
2020,4685038,Phat Watts,WR,Tulane,American Athletic,31,0.479,0.505,0.372,0.132,0.985,0.518,0.463,0.504,14.849,12.618,2.231,1.844,8.865,4.14,8.795,6.054
2020,4036419,Skylar John Thompson,QB,Kansas State,Big 12,83,0.48,0.414,0.777,0.17,0.769,0.308,0.364,0.611,39.843,28.185,11.657,4.93,19.999,7.384,16.018,23.825
2020,4426875,Sam Howell,QB,North Carolina,ACC,440,0.481,0.502,0.348,0.42,0.35,0.742,0.352,0.702,211.569,190.332,21.237,79.753,50.371,72.011,97.865,113.704
2020,4259204,James Sosinski,TE,Kansas,Big 12,1,0.482,0.482,0,0,0.482,0,0.482,0,0.482,0.482,0,0,0.482,0,0.482,0
2020,4037377,CJ Windham,WR,Middle Tennessee,Conference USA,48,0.483,0.483,0,0.269,0.491,1.192,0.285,0.762,23.205,23.205,0,6.18,7.366,10.73,7.972,15.234
2020,4426893,Joshua Cephus,WR,UT San Antonio,American Athletic,77,0.484,0.505,-1.108,-0.001,0.398,1.053,0.287,0.709,37.262,38.37,-1.108,-0.028,13.13,22.11,11.747,25.515
2020,4701004,Elija Robinson,FB,Air Force,Mountain West,10,0.484,0,0.484,0.712,0.126,1.367,0.576,0.12,4.844,0,4.844,2.847,0.63,1.367,4.605,0.239
2020,4239944,Hunter Long,TE,Boston College,ACC,80,0.485,0.485,0,0.425,0.651,0.324,0.566,0.381,38.822,38.822,0,11.888,15.634,8.737,25.483,13.339
2020,4567044,Taylor Morin,WR,Wake Forest,ACC,56,0.486,0.489,0.408,0.082,0.372,1.025,0.197,0.844,27.199,26.382,0.816,1.875,4.092,19.475,6.105,21.093
2020,4685947,CJ Beasley,RB,Coastal Carolina,Sun Belt,8,0.486,0,0.486,0.336,0.059,1.214,0.486,0,3.891,0,3.891,1.344,0.119,2.428,3.891,0
2020,4242512,Malik Willis,QB,Liberty,Conference USA,400,0.487,0.373,0.745,0.319,0.319,1.075,0.358,0.714,194.909,103.31,91.599,54.311,43.73,90.277,91.363,103.546
2020,4360978,David Martin-Robinson,TE,Temple,American Athletic,16,0.487,0.487,0,1.272,-0.073,1.007,0.871,-0.007,7.788,7.788,0,6.362,-0.437,4.026,7.84,-0.052
2020,4249535,Donny Navarro,WR,Illinois,Big Ten,13,0.487,0.487,0,-0.156,0.626,0.716,-0.076,0.839,6.333,6.333,0,-0.469,2.505,4.298,-0.381,6.715
2020,4035312,Anthony Brown,QB,Oregon,Pac-12,28,0.487,0.414,0.751,0.593,0.059,0.227,0.721,-0.098,13.623,9.117,4.506,9.487,0.416,0.909,14.41,-0.788
2020,4432381,Andrew Mason,WR,Rice,American Athletic,12,0.488,0.434,1.085,-0.142,0.535,2.528,-0.288,1.574,5.853,4.769,1.085,-0.855,1.606,5.056,-2.015,7.868
2020,4044143,Randle Jones,WR,Temple,American Athletic,43,0.488,0.529,-0.335,0.594,0.385,0.714,0.717,-0.103,20.998,21.669,-0.671,11.287,5.777,4.997,22.231,-1.233
2020,4362260,Carter Bradley,QB,Toledo,Mid-American,105,0.489,0.455,0.805,0.441,0.234,0.791,0.267,0.741,51.301,43.255,8.047,17.211,9.112,18.986,14.977,36.324
2020,4374303,JT Daniels,QB,Georgia,SEC,125,0.489,0.495,-0.246,0.316,0.2,1.087,0.29,0.759,61.095,61.341,-0.246,17.048,7.789,32.609,20.861,40.234
2020,4606713,Brandon Hayes,WR,Southern Mississippi,Sun Belt,12,0.489,0.469,0.708,0.133,0.262,1.429,0.133,0.845,5.871,5.163,0.708,0.799,0.786,4.286,0.799,5.072
2020,4240577,Brandon Smith,WR,Iowa,Big Ten,34,0.49,0.461,1.454,0.373,0.526,0.776,0.46,0.539,16.677,15.223,1.454,5.961,6.834,3.881,9.668,7.008
2020,4039388,Anselem Umeh,WR,New Mexico,Mountain West,4,0.491,0.491,0,-0.033,2.075,-0.044,-0.033,1.015,1.964,1.964,0,-0.067,2.075,-0.044,-0.067,2.031
2020,4243955,Brad Anderson,RB,Middle Tennessee,Conference USA,7,0.491,0.747,-0.149,0.662,0,0.063,0.662,0.063,3.437,3.735,-0.297,3.312,0,0.125,3.312,0.125
2020,4569420,Jaylen Erwin,WR,UCLA,Pac-12,2,0.492,0.492,0,0.492,0,0,0.492,0,0.985,0.985,0,0.985,0,0,0.985,0
2020,4427037,Dashaun Davis,WR,Appalachian State,Sun Belt,12,0.493,0.493,0,-0.263,0.7,0.939,0.395,0.591,5.914,5.914,0,-0.789,3.498,1.878,2.368,3.546
2020,4361739,Josh Johnson,WR,Tulsa,American Athletic,67,0.495,0.509,-0.428,0.168,0.515,0.628,0.111,0.969,33.195,33.623,-0.428,4.357,9.277,11.923,4.113,29.082
2020,4241273,Roger Carter,TE,Georgia State,Sun Belt,35,0.495,0.495,0,0.347,0.428,0.694,0.56,0.419,17.34,17.34,0,2.431,7.271,7.638,10.639,6.701
2020,4043158,T.J. Vasher,WR,Texas Tech,Big 12,35,0.495,0.483,0.903,-0.025,1.356,0.412,0.451,0.554,17.322,16.419,0.903,-0.298,8.135,6.586,9.017,8.305
2020,4567253,Darion Williamson,WR,Florida State,ACC,2,0.495,0.495,0,0.495,0,0,0.495,0,0.99,0.99,0,0.99,0,0,0.99,0
2020,4367178,Dorian Thompson-Robinson,QB,UCLA,Pac-12,191,0.496,0.447,0.648,0.234,0.475,0.987,0.339,0.761,94.651,64.84,29.811,21.089,24.204,47.375,40.644,54.007
2020,4360310,Trevor Lawrence,QB,Clemson,ACC,397,0.497,0.49,0.545,0.363,0.509,0.814,0.426,0.623,197.395,168.514,28.881,62.354,68.195,72.474,108.309,89.086
2020,4432620,Parker Washington,WR,Penn State,Big Ten,58,0.498,0.498,0,0.368,1.056,0.616,0.281,0.881,28.907,28.907,0,10.307,15.843,7.397,10.398,18.509
2020,4613165,Demick Starling,WR,Virginia,ACC,5,0.498,0.498,0,-0.094,0.066,2.545,0.793,-0.684,2.489,2.489,0,-0.188,0.132,2.545,3.173,-0.684
2020,4361412,Daniel George,WR,Penn State,Big Ten,11,0.498,0.498,0,0.354,-0.197,1.001,0.204,0.743,5.474,5.474,0,1.063,-0.592,5.003,1.019,4.455
2020,4574722,Christian Dremel,WR,Rutgers,Big Ten,7,0.498,0.498,0,0,1.081,-0.278,-0.469,0.885,3.488,3.488,0,0,4.324,-0.835,-0.938,4.427
2020,4242355,Jake Ferguson,TE,Wisconsin,Big Ten,41,0.498,0.498,0,0.145,0.484,0.751,0.547,0.441,20.41,20.41,0,1.016,11.139,8.256,12.04,8.37
2020,4577726,Jawaun Johnson,WR,Louisiana Tech,Conference USA,16,0.499,0.523,0.136,1.08,-0.031,0.204,0.83,0.074,7.987,7.851,0.136,7.561,-0.187,0.613,7.467,0.52
2020,4045291,Taysir Mack,WR,Pittsburgh,ACC,46,0.5,0.5,0,0.18,0.146,0.906,0.362,0.626,23.004,23.004,0,1.616,3.217,12.686,7.968,15.036
2020,4034772,Seth Green,TE,Minnesota,Big Ten,14,0.5,1.099,0.167,0.631,-0.128,1.189,0.245,2.029,7.001,5.495,1.506,1.892,-0.639,5.946,2.942,4.059
2020,4428753,Lincoln Victor,WR,Hawai'i,Mountain West,3,0.501,0.501,0,0,1.105,-0.707,-0.387,2.277,1.503,1.503,0,0,2.21,-0.707,-0.774,2.277
2020,4079623,Blake Kern,TE,Arkansas,SEC,26,0.502,0.464,1.46,0.215,1.302,0.734,0.562,-0.221,13.057,11.598,1.46,3.446,5.208,4.404,13.499,-0.442
2020,4259304,Shameen Jones,WR,Rutgers,Big Ten,49,0.503,0.568,-1.019,0.024,0.997,0.539,0.112,0.711,24.647,26.684,-2.037,0.331,14.949,10.232,1.9,22.747
2020,4429125,Gary Bryant Jr.,WR,USC,Pac-12,8,0.503,0.651,-0.53,0.417,-0.126,1.65,0.503,0,4.027,4.557,-0.53,2.503,-0.126,1.65,4.027,0
2020,4362501,Brian Hightower,WR,Illinois,Big Ten,21,0.504,0.504,0,0.347,1.382,0.055,0.298,0.839,10.59,10.59,0,4.159,8.29,0.109,3.878,6.712
2020,4429148,Theo Johnson,TE,Penn State,Big Ten,5,0.505,0.505,0,0.542,0.449,0,0.542,0.449,2.526,2.526,0,1.627,0.899,0,1.627,0.899
2020,4242433,Josh Palmer,WR,Tennessee,SEC,60,0.505,0.505,0,0.767,0.091,0.483,0.617,0.348,30.297,30.297,0,16.871,2.001,6.285,21.604,8.693
2020,4035583,Jordan Jones,WR,Cincinnati,Big 12,19,0.505,0.505,0,-0.031,0.631,1.376,0.138,1.298,9.587,9.587,0,-0.218,5.675,4.129,1.799,7.788
2020,4361959,Quincy Patterson II,QB,Virginia Tech,ACC,25,0.506,0.898,0.244,0.27,0.708,0.595,0.553,0.158,12.638,8.983,3.655,2.698,6.371,3.569,12.164,0.474
2020,4361579,Javonte Williams,RB,North Carolina,ACC,187,0.507,0.776,0.455,0.207,0.942,0.355,0.428,0.776,94.716,23.292,71.424,18.672,53.709,10.649,62.117,32.598
2020,4429056,Kobe Hudson,WR,Auburn,SEC,9,0.507,0.507,0,0,0.107,1.307,-0.604,1.062,4.562,4.562,0,0,0.642,3.92,-1.813,6.374
2020,4430388,DeWayne McBride,RB,UAB,American Athletic,47,0.508,0,0.508,0.294,0.273,2.702,0.438,0.806,23.883,0,23.883,6.767,5.192,10.809,16.625,7.258
2020,4362452,Jaret Patterson,RB,Buffalo,Mid-American,141,0.509,0,0.509,0.209,0.634,1.423,0.504,0.534,71.818,0,71.818,15.069,31.057,24.185,59.014,12.804
2020,4602667,Jaylin Lane,WR,Middle Tennessee,Conference USA,17,0.51,0.51,0,0.2,-0.289,0.744,0.181,1.113,8.669,8.669,0,1.201,-2.024,1.488,1.992,6.677
2020,4243713,Myles Fells,RB,Navy,American Athletic,31,0.51,1.331,0.271,0.298,0.572,0.902,0.254,0.916,15.82,9.319,6.5,3.875,7.436,4.509,4.831,10.989
2020,4239793,Tyler Johnston III,QB,UAB,American Athletic,110,0.51,0.555,0.113,0.598,0.145,0.636,0.426,0.586,56.146,54.9,1.246,21.515,4.346,27.356,22.165,33.981
2020,4426999,Gunner Cruz,QB,Washington State,Pac-12,9,0.511,0.396,1.432,-0.552,0.961,0.972,0.444,0.595,4.602,3.17,1.432,-1.657,2.883,1.944,2.222,2.38
2020,4370353,Talik Keaton,WR,Marshall,Sun Belt,22,0.511,0.511,0,0.085,0.067,1.988,0.314,0.747,11.238,11.238,0,0.763,0.537,9.939,3.771,7.468
2020,4433909,Matt Sykes,WR,UCLA,Pac-12,3,0.511,0.511,0,0.828,1.071,-0.365,0.95,-0.365,1.534,1.534,0,0.828,1.071,-0.365,1.899,-0.365
2020,4259729,Baden Pinson,RB,Coastal Carolina,Sun Belt,15,0.511,1.283,0.392,-0.014,0.693,1.446,0.411,1.905,7.663,2.566,5.097,-0.082,4.853,2.892,5.758,1.905
2020,4429950,Knox Kadum,QB,Virginia Tech,ACC,12,0.512,0.7,0.248,-0.769,1.29,0.582,-0.134,1.157,6.141,4.9,1.242,-1.539,6.45,2.33,-0.804,6.945
2020,4429160,Devon Achane,RB,Texas A&M,SEC,48,0.513,1.826,0.361,0.617,0.341,0.349,0.524,0.45,24.645,9.131,15.514,18.495,5.801,0.349,21.492,3.153
2020,4575508,DJ England-Chisolm,WR,Middle Tennessee,Conference USA,24,0.513,0.749,-0.194,0.094,0.555,2.217,0.166,1.092,12.313,13.477,-1.164,1.223,4.439,6.651,2.485,9.829
2020,4260193,Drake Deiuliis,TE,Virginia Tech,ACC,5,0.514,0.514,0,0.027,0,2.462,0.027,2.462,2.571,2.571,0,0.109,0,2.462,0.109,2.462
2020,3921960,Daniel Crawford,TE,Northern Illinois,Mid-American,27,0.514,0.514,0,0.398,-0.157,0.999,0.401,0.618,13.866,13.866,0,3.977,-1.102,8.991,5.219,8.647
2020,4242270,Kyric McGowan,WR,Northwestern,Big Ten,68,0.514,0.685,0.179,0.307,0.126,0.877,0.487,0.556,34.968,30.841,4.127,7.665,2.652,15.789,19.97,14.999
2020,4241328,Mason Barta,FB,Kansas State,Big 12,1,0.515,0.515,0,0,0.515,0,0.515,0,0.515,0.515,0,0,0.515,0,0.515,0
2020,4362040,Reynaldo Flores,RB,UTEP,Conference USA,4,0.515,0,0.515,0.408,0.835,0,0.515,0,2.058,0,2.058,1.224,0.835,0,2.058,0
2020,4243176,Brady Russell,TE,Colorado,Pac-12,10,0.516,0.516,0,1.04,0.681,0.091,1.026,0.177,5.165,5.165,0,2.08,2.723,0.362,4.103,1.062
2020,4372782,Joe Wilkins,WR,Notre Dame,FBS Independents,10,0.517,0.517,0,0.597,0.438,0,0.485,0.566,5.174,5.174,0,2.983,2.191,0,2.91,2.264
2020,4362862,Josh Vann,WR,South Carolina,SEC,16,0.518,0.518,0,0.273,-1.023,0.642,0.322,0.714,8.289,8.289,0,1.638,-1.023,5.137,2.575,5.713
2020,4361397,Marcus Rogers,WR,Troy,Sun Belt,9,0.518,0.518,0,0.001,1.17,-0.008,0.15,0.813,4.665,4.665,0,0.002,4.678,-0.015,0.6,4.065
2020,4045177,Isaac Lutz,WR,Penn State,Big Ten,5,0.519,0.519,0,0.292,0.683,0.665,0.292,0.671,2.596,2.596,0,0.583,0.683,1.331,0.583,2.013
2020,4568551,Mark Walker,WR,Navy,American Athletic,24,0.519,0.68,-0.285,0.562,0.565,0.661,0.362,0.705,12.456,13.597,-1.14,6.18,2.261,3.307,4.702,7.755
2020,4568450,Nick Gallo,TE,Virginia Tech,ACC,13,0.522,0.522,0,-0.063,-0.353,1.59,0.403,0.918,6.781,6.781,0,-0.505,-0.353,4.769,4.026,2.755
2020,4242209,Jontre Kirklin,WR,LSU,SEC,21,0.523,0.523,0,0.642,0.897,-0.302,0.69,0.189,10.977,10.977,0,7.699,4.486,-1.208,9.655,1.322
2020,4697762,Ma'jon Wright,WR,Arizona,Pac-12,19,0.523,0.549,0.057,0.929,0.372,-0.417,0.846,0.165,9.943,9.885,0.057,7.429,3.348,-0.835,8.462,1.481
2020,4608679,Will Sheppard,WR,Vanderbilt,SEC,2,0.524,0.524,0,0.481,0.567,0,0.524,0,1.048,1.048,0,0.481,0.567,0,1.048,0
2020,4062711,Ethan Fernea,RB,UCLA,Pac-12,4,0.524,1.796,-0.747,0.88,0.168,0,0.88,0.168,2.096,3.591,-1.495,1.76,0.336,0,1.76,0.336
2020,4373030,Ben Sims,TE,Baylor,Big 12,18,0.525,0.525,0,0.131,0.954,0.913,0.318,1.061,9.441,9.441,0,0.783,7.631,2.74,4.139,5.303
